personId,primaryRoleId,age,reputation,offensivePhilosophyId,defensivePhilosophyId,personalityId,recruitingAbility,playerDevelopment,playCalling,leadership,motivation,discipline,adaptability,scouting,nilInfluence,pipelineStrength,ambition,loyalty,contractYears,salary,buyout
person_014290,dl_coach,34,42,Pro Style,Tite Front,recruiter,56,27,32,37,40,81,73,46,32,40,99,68,4,8487522,7212528
person_014291,lb_coach,32,44,Multiple,Pressure Multiple,hard_nosed,62,48,33,34,64,75,74,56,44,29,78,99,2,4970216,15497049
person_014292,db_coach,53,66,Multiple,4-3,recruiter,71,62,65,62,57,74,74,60,55,76,47,58,6,27648840,32835993
person_014293,strength_coach,39,47,Power Spread,Tite Front,players_coach,63,65,63,38,48,53,42,48,53,39,99,59,1,10762867,18198241
person_014294,nil_director,45,71,West Coast,Tite Front,recruiter,71,85,79,70,82,66,58,74,27,67,88,53,3,27168989,25905507
person_014400,head_coach,33,72,Power Run,Quarters Match,players_coach,82,74,43,80,76,45,64,79,74,67,45,81,6,14815845,24788219
person_014401,offensive_coordinator,67,65,Multiple,3-3-5,hard_nosed,71,61,95,59,60,67,89,75,71,61,61,54,4,16660527,34453347
person_014402,defensive_coordinator,65,38,Power Run,Multiple,players_coach,35,41,54,41,36,67,62,40,47,38,58,40,2,2196218,3669480
person_014403,special_teams_coordinator,35,44,West Coast,Pressure Multiple,schemer,23,36,34,44,41,62,38,28,5,45,54,73,3,6815562,4057749
person_014404,recruiting_coordinator,67,57,West Coast,Tite Front,recruiter,51,61,28,55,68,93,52,46,70,45,51,54,4,18265903,16077139
person_014405,qb_coach,56,55,Pistol Option,Tite Front,players_coach,74,67,39,54,56,68,61,61,59,39,99,80,6,14360472,13255808
person_014406,rb_coach,30,63,Air Raid,Quarters Match,CEO,60,77,78,49,70,74,55,62,89,55,89,81,1,12995405,27823352
person_014407,wr_coach,34,58,Veer & Shoot,4-2-5,players_coach,67,58,62,29,56,57,58,60,46,63,49,57,1,11143470,21828633
person_014408,ol_coach,41,49,West Coast,4-2-5,players_coach,62,43,20,49,44,62,41,43,62,44,69,62,1,5516201,5594804
person_014409,dl_coach,62,70,West Coast,Pressure Multiple,CEO,53,81,89,66,66,99,66,93,67,69,69,63,1,14989986,26695655
person_014410,lb_coach,56,63,RPO Spread,3-4,hard_nosed,49,61,54,57,72,81,68,64,58,53,72,73,1,13016684,27005020
person_014411,db_coach,34,77,Power Run,Bear Front,players_coach,87,87,55,79,82,75,69,72,75,64,90,89,3,23669715,36471716
person_014412,strength_coach,55,56,Air Raid,4-2-5,hard_nosed,50,56,67,60,59,61,66,68,38,56,63,73,4,14048366,14651222
person_014413,nil_director,49,67,Veer & Shoot,3-4,CEO,83,61,60,52,84,58,85,78,76,92,66,75,1,12762829,20316197
person_014519,head_coach,31,58,Power Spread,Bear Front,CEO,68,66,74,69,49,63,36,58,35,35,52,70,4,7553462,15856773
person_014520,offensive_coordinator,65,78,Power Run,4-2-5,CEO,82,84,69,85,80,48,88,78,83,59,98,57,4,29601851,13062797
person_014521,defensive_coordinator,56,61,RPO Spread,Pressure Multiple,players_coach,77,61,65,49,59,60,57,47,78,72,92,78,3,20362836,13031315
person_014522,special_teams_coordinator,64,74,Spread Option,Nickel,CEO,75,53,73,72,78,66,57,80,96,59,34,89,2,10151396,40180978
person_014523,recruiting_coordinator,67,67,Spread Option,4-3,CEO,72,66,71,70,78,59,81,59,55,93,99,99,1,6860910,37440645
person_014524,qb_coach,60,67,Air Raid,4-2-5,schemer,40,69,58,66,76,68,71,59,62,76,73,70,6,25915222,24038714
person_014525,rb_coach,61,89,Spread Option,Quarters Match,recruiter,92,70,91,91,67,47,75,84,77,96,72,79,1,36490235,54215318
person_014526,wr_coach,50,55,RPO Spread,Nickel,detail_oriented,59,47,67,48,65,80,61,51,41,42,90,79,6,12994872,7755867
person_014527,ol_coach,61,74,Pro Style,Bear Front,schemer,71,83,89,82,87,73,82,71,65,72,67,62,6,16892939,16194403
person_014528,dl_coach,67,63,Pistol Option,3-3-5,recruiter,49,73,56,73,82,72,73,73,69,85,75,79,1,18268347,15404593
person_014529,lb_coach,42,55,Air Raid,4-3,hard_nosed,47,50,31,69,58,90,46,69,71,47,52,99,3,12811957,26550779
person_014530,db_coach,56,69,Multiple,4-3,recruiter,57,88,50,77,81,81,77,64,54,33,54,94,5,21950927,14780627
person_014531,strength_coach,65,79,Veer & Shoot,Multiple,recruiter,99,99,56,90,99,71,82,83,88,74,97,61,2,8310062,54549989
person_014532,nil_director,67,99,West Coast,3-4,detail_oriented,91,88,78,99,87,66,99,83,99,99,87,31,4,28895030,78940911
person_014638,head_coach,67,38,Air Raid,Bear Front,detail_oriented,43,42,52,39,42,66,15,39,39,53,29,92,2,5006628,10891425
person_014639,offensive_coordinator,47,60,Pro Style,3-4,players_coach,61,65,61,69,62,66,77,44,76,63,63,94,5,20533512,30092808
person_014640,defensive_coordinator,31,56,Spread Option,Nickel,hard_nosed,42,74,51,42,79,67,67,65,37,53,94,96,1,11274575,9880726
person_014641,special_teams_coordinator,52,46,Power Spread,Bear Front,CEO,26,56,73,46,32,78,25,40,52,39,86,53,4,3729632,11653283
person_014642,recruiting_coordinator,59,43,Power Spread,4-2-5,hard_nosed,47,37,42,56,39,32,34,67,37,37,72,56,4,7720911,11927170
person_014643,qb_coach,58,36,Spread Option,Bear Front,detail_oriented,31,60,30,54,20,91,51,27,8,32,54,66,3,7914469,7310563
person_014644,rb_coach,49,45,Spread Option,Tite Front,players_coach,52,51,8,48,49,52,65,44,60,40,99,62,6,12188925,5525408
person_014645,wr_coach,33,57,West Coast,Quarters Match,CEO,76,49,73,57,57,74,53,48,64,81,82,69,1,10586705,12081470
person_014646,ol_coach,59,30,West Coast,3-4,recruiter,18,36,69,27,17,71,35,28,34,48,69,99,1,5461130,4436035
person_014647,dl_coach,53,59,Multiple,Nickel,recruiter,78,51,80,61,56,52,38,64,59,54,69,75,1,20327800,25935820
person_014648,lb_coach,61,64,Spread Option,Nickel,hard_nosed,42,77,63,63,77,74,53,83,47,60,78,34,2,26156836,20139840
person_014649,db_coach,41,42,Spread Option,Nickel,detail_oriented,51,59,57,50,55,78,65,36,41,30,50,51,6,7114315,7170678
person_014650,strength_coach,50,25,West Coast,Tite Front,players_coach,15,20,27,27,6,99,23,23,14,30,75,80,5,2419371,4881992
person_014651,nil_director,64,46,RPO Spread,3-3-5,schemer,63,36,73,49,38,81,25,73,38,50,66,59,5,3817660,7198592
person_014757,head_coach,66,39,Multiple,Quarters Match,CEO,34,23,50,36,23,66,48,36,14,46,39,55,2,2359959,7069953
person_014758,offensive_coordinator,36,47,Spread Option,Tite Front,detail_oriented,18,58,25,55,25,87,34,33,67,50,86,99,5,11017362,8388149
person_014759,defensive_coordinator,32,53,Air Raid,4-3,schemer,49,60,53,51,48,85,57,43,20,72,77,91,6,15598983,19461085
person_014760,special_teams_coordinator,44,51,Spread Option,Quarters Match,detail_oriented,43,28,48,50,42,86,39,57,66,68,75,74,6,16526104,18297792
person_014761,recruiting_coordinator,30,53,Power Run,Tite Front,players_coach,53,53,74,41,56,83,60,36,59,36,80,62,6,11042097,12645717
person_014762,qb_coach,64,61,RPO Spread,Quarters Match,players_coach,45,46,79,74,61,86,65,46,55,63,87,82,1,19308547,15691759
person_014763,rb_coach,33,37,Pistol Option,Bear Front,schemer,55,38,38,51,38,54,31,47,13,36,52,58,3,8135024,3492494
person_014764,wr_coach,56,77,Pistol Option,3-4,recruiter,71,62,75,81,83,72,97,85,64,78,99,45,5,17500355,26530933
person_014765,ol_coach,42,72,RPO Spread,3-4,CEO,60,63,56,62,67,61,74,42,99,64,69,82,1,21526891,10493691
person_014766,dl_coach,30,43,RPO Spread,3-4,CEO,38,38,46,41,37,60,62,9,41,32,74,43,6,3087436,4921796
person_014767,lb_coach,54,39,Multiple,Quarters Match,hard_nosed,19,52,48,58,40,72,45,39,38,18,37,33,2,8779030,13378054
person_014768,db_coach,62,73,Multiple,3-3-5,CEO,83,71,51,65,63,92,95,59,80,85,44,58,6,30433498,28233208
person_014769,strength_coach,47,29,Multiple,4-2-5,recruiter,43,22,39,11,33,65,57,37,31,15,97,52,4,2073438,5647199
person_014770,nil_director,51,63,Power Spread,4-2-5,detail_oriented,35,75,60,64,46,63,54,76,59,77,69,98,6,16218745,12612385
person_014876,head_coach,62,56,Power Run,4-2-5,recruiter,60,58,64,59,69,58,52,69,83,39,63,64,5,15899603,13848996
person_014877,offensive_coordinator,53,44,Spread Option,3-4,hard_nosed,36,52,8,42,45,99,69,21,70,51,46,58,2,5279416,6275891
person_014878,defensive_coordinator,60,41,Power Run,Tite Front,recruiter,24,56,58,42,48,99,55,44,18,27,80,50,3,10496076,6447286
person_014879,special_teams_coordinator,39,60,Veer & Shoot,Nickel,detail_oriented,62,66,89,60,60,90,73,71,54,57,63,74,6,13358895,9002947
person_014880,recruiting_coordinator,34,25,Pro Style,Nickel,CEO,41,9,1,28,31,77,48,25,39,50,73,58,6,3531787,3396055
person_014881,qb_coach,48,36,Pro Style,Pressure Multiple,players_coach,24,27,51,33,19,89,42,26,13,42,61,79,5,5793783,9325602
person_014882,rb_coach,40,33,Veer & Shoot,Bear Front,players_coach,30,9,26,40,28,67,49,39,1,32,55,71,4,2002410,5960738
person_014883,wr_coach,59,56,Air Raid,4-2-5,CEO,37,59,52,59,70,84,53,62,45,53,76,99,3,10355706,6910650
person_014884,ol_coach,44,65,Multiple,Pressure Multiple,detail_oriented,68,75,62,60,43,50,70,55,79,60,82,55,2,24804589,17173797
person_014885,dl_coach,52,24,Air Raid,Pressure Multiple,schemer,21,32,18,21,22,99,35,19,49,15,68,74,6,2121023,5159252
person_014886,lb_coach,56,52,RPO Spread,Multiple,recruiter,49,86,48,50,60,75,57,50,27,69,92,63,4,16101473,20357985
person_014887,db_coach,41,39,Spread Option,3-4,CEO,30,35,34,28,26,52,45,44,77,51,71,76,5,2854789,7349921
person_014888,strength_coach,53,86,Spread Option,3-4,detail_oriented,93,87,97,78,98,86,97,60,75,99,76,74,4,35018569,49191243
person_014889,nil_director,64,59,West Coast,Bear Front,hard_nosed,69,71,78,54,56,66,48,48,99,68,61,66,5,22019459,30034017
person_014995,head_coach,33,61,West Coast,Nickel,CEO,90,67,65,64,64,63,61,49,51,62,46,54,1,23977191,20069477
person_014996,offensive_coordinator,66,73,Spread Option,Nickel,detail_oriented,60,72,79,67,63,68,73,69,92,75,57,58,1,13279938,17581724
person_014997,defensive_coordinator,42,75,Pro Style,3-4,hard_nosed,70,65,55,99,79,50,87,66,74,90,67,82,1,21668340,31605211
person_014998,special_teams_coordinator,59,74,Power Run,4-2-5,players_coach,71,81,74,84,65,70,78,71,85,92,69,46,5,20077395,29744595
person_014999,recruiting_coordinator,57,70,Air Raid,3-4,recruiter,65,49,44,71,77,94,84,57,83,70,69,63,5,31306838,33449494
person_015000,qb_coach,32,60,Veer & Shoot,4-2-5,detail_oriented,78,92,59,74,74,78,31,69,79,56,53,48,3,5919977,14836322
person_015001,rb_coach,64,56,Pistol Option,Quarters Match,players_coach,65,71,64,60,40,64,65,53,59,34,87,91,4,13923039,28043688
person_015002,wr_coach,34,66,Air Raid,3-4,CEO,58,58,72,70,60,57,67,65,38,81,79,76,3,19979050,36734370
person_015003,ol_coach,68,76,Veer & Shoot,4-3,detail_oriented,99,62,78,80,99,81,59,63,78,79,56,61,1,29671019,30093018
person_015004,dl_coach,68,67,Air Raid,Pressure Multiple,schemer,68,71,59,64,66,85,55,64,58,81,84,70,4,19630419,32992071
person_015005,lb_coach,53,74,Pistol Option,3-3-5,players_coach,90,61,90,80,78,69,56,57,99,74,99,73,6,6838138,24676526
person_015006,db_coach,34,52,Power Spread,3-4,recruiter,66,40,40,38,39,76,78,48,88,64,59,62,3,8637772,22854795
person_015007,strength_coach,33,67,Spread Option,Quarters Match,CEO,91,85,61,59,62,89,44,81,74,77,72,56,3,22414461,24854995
person_015008,nil_director,64,77,Pistol Option,4-2-5,schemer,70,85,88,69,84,65,77,65,74,77,36,80,2,18984014,37292655
person_015114,head_coach,46,58,Veer & Shoot,Bear Front,recruiter,61,51,70,72,58,61,34,61,50,37,81,75,3,21450199,21612325
person_015115,offensive_coordinator,63,69,Power Spread,Pressure Multiple,hard_nosed,53,78,63,70,59,48,72,58,50,63,65,61,5,16004221,22783881
person_015116,defensive_coordinator,32,72,Veer & Shoot,4-2-5,recruiter,55,52,89,59,84,91,62,64,91,73,86,63,2,15700367,42850974
person_015117,special_teams_coordinator,59,70,Power Run,Tite Front,CEO,58,61,88,68,51,50,57,75,87,56,45,58,5,24913983,34420165
person_015118,recruiting_coordinator,50,55,RPO Spread,Tite Front,recruiter,52,86,36,56,73,44,58,77,49,71,70,34,1,16607187,17969207
person_015119,qb_coach,38,80,Power Spread,Bear Front,recruiter,78,88,89,95,79,59,76,77,99,60,72,46,2,36640585,53846773
person_015120,rb_coach,40,55,Pistol Option,Bear Front,hard_nosed,67,61,46,60,41,83,46,40,40,74,86,90,4,5953838,23992271
person_015121,wr_coach,60,52,Power Spread,4-2-5,detail_oriented,37,57,28,66,48,53,62,54,35,38,86,51,4,10729427,7637656
person_015122,ol_coach,53,66,Power Run,3-3-5,CEO,81,67,43,49,71,81,64,86,64,68,46,75,6,11349708,27293479
person_015123,dl_coach,56,44,Power Run,Quarters Match,detail_oriented,37,32,55,28,37,82,36,34,54,55,64,78,5,4329111,5584288
person_015124,lb_coach,40,76,RPO Spread,Multiple,recruiter,99,67,60,77,62,73,82,80,75,59,55,61,4,37177288,35373579
person_015125,db_coach,67,86,Spread Option,Tite Front,recruiter,91,73,49,97,78,37,99,91,69,78,62,53,1,42134054,29864620
person_015126,strength_coach,48,44,West Coast,Pressure Multiple,hard_nosed,33,36,49,38,36,65,45,51,40,55,60,26,1,11329824,8428826
person_015127,nil_director,60,62,West Coast,Nickel,hard_nosed,47,73,87,65,68,74,68,54,58,77,82,72,5,15343069,16902945
person_015233,head_coach,61,61,Pro Style,Bear Front,detail_oriented,61,75,47,71,58,72,67,65,44,71,76,36,3,20536869,15674476
person_015234,offensive_coordinator,59,72,Veer & Shoot,4-2-5,hard_nosed,79,77,63,69,62,65,59,79,48,89,52,50,1,18302420,23201515
person_015235,defensive_coordinator,59,73,Spread Option,4-3,players_coach,82,64,50,76,89,43,84,56,57,62,69,70,1,33939154,19800083
person_015236,special_teams_coordinator,31,54,Multiple,4-2-5,recruiter,43,47,48,68,43,64,52,58,60,60,56,54,2,11053923,24368350
person_015237,recruiting_coordinator,53,54,Air Raid,4-3,schemer,61,67,50,53,64,59,66,31,72,58,51,71,1,6236489,10215274
person_015238,qb_coach,63,81,Air Raid,Tite Front,players_coach,71,79,85,99,74,75,71,75,89,82,68,53,5,9466089,48331772
person_015239,rb_coach,36,56,Air Raid,Pressure Multiple,recruiter,45,56,65,44,52,57,50,35,56,40,69,48,5,13810929,16844653
person_015240,wr_coach,60,73,West Coast,Tite Front,CEO,75,70,47,65,85,61,99,76,62,59,63,60,6,20565194,22167321
person_015241,ol_coach,36,61,Pistol Option,4-2-5,detail_oriented,57,81,44,72,61,60,43,65,91,71,65,57,4,17966591,14575461
person_015242,dl_coach,32,72,West Coast,Multiple,recruiter,76,66,80,89,78,41,92,66,79,60,87,72,2,13371598,28320085
person_015243,lb_coach,68,72,Veer & Shoot,Pressure Multiple,detail_oriented,72,78,99,87,56,65,59,81,99,75,69,57,6,15367679,42500691
person_015244,db_coach,39,65,Pistol Option,3-3-5,schemer,54,44,60,59,91,82,60,61,68,71,91,80,6,24060059,12161063
person_015245,strength_coach,31,74,Pistol Option,Bear Front,recruiter,69,73,99,68,76,81,74,95,71,91,64,73,4,17606751,12220395
person_015246,nil_director,34,73,West Coast,4-2-5,detail_oriented,69,81,69,72,74,47,65,73,78,67,62,81,3,26649569,23396261
person_015352,head_coach,39,73,Power Run,3-4,CEO,70,72,57,73,70,94,66,74,26,65,99,77,2,33771742,33657322
person_015353,offensive_coordinator,35,55,Power Run,4-3,recruiter,54,47,41,69,67,81,31,54,41,45,99,35,1,17759838,11794598
person_015354,defensive_coordinator,33,60,Spread Option,Bear Front,detail_oriented,31,80,69,40,62,62,68,76,38,75,47,41,5,4547915,27001596
person_015355,special_teams_coordinator,42,65,RPO Spread,Nickel,CEO,79,62,77,59,57,98,80,89,77,65,69,86,4,13786818,34000268
person_015356,recruiting_coordinator,34,47,Veer & Shoot,Nickel,CEO,42,49,58,52,38,84,56,48,57,82,62,69,5,8194556,10338831
person_015357,qb_coach,55,41,Pistol Option,Multiple,recruiter,31,56,19,45,45,83,22,46,46,30,76,43,4,5520879,12892802
person_015358,rb_coach,67,31,Veer & Shoot,3-4,CEO,21,35,48,43,32,77,9,45,27,36,79,40,5,1879129,7157832
person_015359,wr_coach,41,62,Power Spread,4-2-5,hard_nosed,56,63,86,63,61,99,62,45,52,66,53,72,5,19447036,21840438
person_015360,ol_coach,47,48,West Coast,3-3-5,hard_nosed,42,71,58,61,49,40,44,37,34,41,81,98,4,9517484,19259876
person_015361,dl_coach,36,52,Multiple,Bear Front,schemer,33,51,39,43,61,72,46,51,1,24,71,35,6,16408503,16885521
person_015362,lb_coach,35,46,Power Spread,Tite Front,schemer,52,23,40,68,66,38,62,38,68,34,71,15,6,8320644,5021767
person_015363,db_coach,35,81,Multiple,4-2-5,CEO,85,78,75,64,77,73,64,99,95,76,55,78,6,14643598,36634589
person_015364,strength_coach,67,59,RPO Spread,3-4,players_coach,73,52,35,64,56,83,65,54,73,69,81,55,3,17133661,25086128
person_015365,nil_director,52,80,Power Run,4-3,detail_oriented,68,91,50,98,92,64,99,95,99,65,99,95,4,37475241,14127038
person_015471,head_coach,53,57,Air Raid,Multiple,schemer,61,76,42,61,62,62,70,68,54,47,71,85,3,20319055,9793643
person_015472,offensive_coordinator,49,42,Air Raid,4-2-5,players_coach,56,55,29,52,38,65,46,41,42,37,39,72,5,11398107,15206867
person_015473,defensive_coordinator,68,37,Veer & Shoot,Quarters Match,recruiter,23,34,38,24,23,79,42,56,20,29,77,87,1,5910077,5351184
person_015474,special_teams_coordinator,32,39,Power Run,Multiple,CEO,39,39,18,44,16,54,21,42,55,54,52,46,6,6959897,5973476
person_015475,recruiting_coordinator,65,63,Power Run,Tite Front,detail_oriented,64,66,45,85,65,69,49,55,37,61,52,49,2,15122571,11356422
person_015476,qb_coach,36,58,Pro Style,4-3,schemer,48,59,54,57,64,70,82,68,34,63,99,48,5,15919432,20115442
person_015477,rb_coach,62,34,Veer & Shoot,Quarters Match,hard_nosed,30,13,67,24,18,93,10,29,1,37,85,52,6,1521056,4640635
person_015478,wr_coach,31,60,Air Raid,Quarters Match,CEO,73,66,51,58,58,68,60,66,50,51,40,74,5,9344927,21921585
person_015479,ol_coach,57,73,Air Raid,3-4,detail_oriented,50,72,50,87,92,76,79,66,88,61,52,76,4,30840076,14934890
person_015480,dl_coach,66,43,Pistol Option,Tite Front,detail_oriented,62,54,44,51,47,86,36,53,43,44,59,79,4,7015078,4088212
person_015481,lb_coach,43,57,Air Raid,Nickel,schemer,46,59,50,55,48,84,63,69,35,40,99,27,4,18509583,16126611
person_015482,db_coach,68,53,Power Spread,3-3-5,schemer,36,58,46,50,41,85,62,64,47,67,70,45,4,12119384,24627412
person_015483,strength_coach,50,58,Pistol Option,Quarters Match,detail_oriented,57,59,24,43,68,74,54,39,55,77,99,90,6,7825304,27951862
person_015484,nil_director,35,18,Pro Style,3-4,schemer,9,12,12,2,14,65,7,1,23,21,99,19,3,586024,1593424
person_015590,head_coach,32,51,Multiple,3-3-5,schemer,40,48,48,48,73,72,49,42,52,53,74,76,3,8970059,17559504
person_015591,offensive_coordinator,34,49,Air Raid,Quarters Match,schemer,55,33,59,47,52,55,64,79,37,78,67,56,6,8810662,5852789
person_015592,defensive_coordinator,43,63,Veer & Shoot,3-4,hard_nosed,51,68,55,53,73,56,56,76,20,60,93,61,2,10022390,27218557
person_015593,special_teams_coordinator,35,48,West Coast,3-3-5,detail_oriented,33,33,20,64,37,42,17,56,15,49,60,37,5,10699163,19579928
person_015594,recruiting_coordinator,56,67,West Coast,Bear Front,schemer,68,99,81,71,33,54,78,55,88,80,56,87,4,24309553,14465778
person_015595,qb_coach,37,75,Power Run,3-3-5,hard_nosed,73,86,80,56,67,53,80,78,61,91,82,65,6,8695350,20195993
person_015596,rb_coach,49,46,Spread Option,3-3-5,recruiter,48,37,42,47,72,92,44,46,57,49,59,26,3,8993342,15741314
person_015597,wr_coach,64,71,Power Spread,Multiple,CEO,82,73,62,74,66,93,87,50,65,52,26,87,3,12350366,42034501
person_015598,ol_coach,40,61,Spread Option,Nickel,hard_nosed,45,65,46,66,44,81,73,41,22,44,62,72,2,12223705,16059522
person_015599,dl_coach,63,66,Spread Option,Multiple,schemer,65,78,62,60,74,82,57,70,82,78,15,60,1,9341065,32915827
person_015600,lb_coach,60,73,Pro Style,4-2-5,players_coach,94,63,96,72,72,63,70,85,76,78,69,61,6,33811231,15396601
person_015601,db_coach,63,25,Power Spread,Nickel,schemer,24,25,4,14,37,65,55,30,9,22,62,71,6,1399804,5439477
person_015602,strength_coach,54,58,Spread Option,4-2-5,schemer,61,63,43,57,72,71,52,50,84,53,99,67,5,9750624,13644957
person_015603,nil_director,36,64,Veer & Shoot,Bear Front,players_coach,70,55,61,57,87,71,47,73,83,47,59,90,3,20290957,11097871
person_015709,head_coach,58,40,Pro Style,Bear Front,schemer,27,58,55,56,20,49,56,37,34,44,72,48,1,9062264,12539156
person_015710,offensive_coordinator,35,34,Pistol Option,Multiple,CEO,22,43,49,19,27,78,28,32,23,36,43,67,2,2455712,5539168
person_015711,defensive_coordinator,60,70,Multiple,Nickel,CEO,87,83,77,54,59,72,62,46,99,65,47,39,6,17175028,17847944
person_015712,special_teams_coordinator,32,40,RPO Spread,Tite Front,recruiter,6,43,21,53,52,70,24,31,39,55,88,72,2,7337424,8391748
person_015713,recruiting_coordinator,57,41,Spread Option,Multiple,schemer,25,40,33,39,17,81,44,19,17,47,66,78,4,9378678,8992018
person_015714,qb_coach,56,41,RPO Spread,4-2-5,CEO,39,27,59,46,39,74,34,36,39,31,49,50,6,5812988,9992153
person_015715,rb_coach,48,42,West Coast,3-4,CEO,43,45,70,52,58,69,59,33,40,53,56,49,5,6311030,3908807
person_015716,wr_coach,30,43,Power Spread,3-4,recruiter,58,50,48,50,64,56,16,34,46,29,64,71,1,7383061,14364298
person_015717,ol_coach,41,63,Air Raid,Quarters Match,CEO,61,58,64,46,74,96,45,74,57,72,64,77,4,21842832,19093114
