personId,recruitingClassYear,primaryPosition,stars,nationalRank,positionRank,stateRank,hometownCity,hometownState,heightInches,weightPounds,archetype,currentAbility,potentialAbility,developmentTrait,academicFit,characterRisk,nilDemand,commitmentStatus
person_020990,2027,LB,3,4568,,,Dallas,NC,72,242,Zone Fit,69,86,elite,75,low,873014,uncommitted
person_020991,2027,TE,2,4569,,,Miami,NJ,76,249,Hybrid,50,63,elite,56,medium,490080,uncommitted
person_020992,2027,CB,2,4570,,,Jacksonville,OK,73,182,Coverage,54,65,quick,64,medium,251494,uncommitted
person_020993,2027,RB,2,4571,,,Phoenix,AZ,68,219,Power Back,50,61,impact,91,low,481765,uncommitted
person_020994,2027,LB,3,4572,,,New Orleans,TN,76,241,Coverage,68,86,elite,58,medium,1312407,uncommitted
person_020995,2027,WR,2,4573,,,Charlotte,TX,74,192,Possession,54,65,elite,63,low,272286,uncommitted
person_020996,2027,CB,2,4574,,,Jacksonville,NC,68,196,Run Stopper,58,79,elite,51,medium,259253,uncommitted
person_020997,2027,CB,2,4575,,,Houston,SC,71,194,Deep Threat,54,60,normal,85,high,436740,uncommitted
person_020998,2027,OL,2,4576,,,Atlanta,NJ,80,301,Mauler,50,59,quick,89,low,388259,uncommitted
person_020999,2027,OL,3,4577,,,Phoenix,MS,80,294,Possession,68,86,quick,39,low,487162,uncommitted
person_021000,2027,TE,4,4578,,,Atlanta,MS,79,234,Possession,71,76,elite,56,medium,4027862,uncommitted
person_021001,2027,ATH,3,4579,,,Miami,MI,77,226,Zone Fit,69,88,normal,46,low,571791,uncommitted
person_021002,2027,OL,3,4580,,,Detroit,SC,79,302,Mauler,66,74,elite,93,low,1070513,uncommitted
person_021003,2027,LB,2,4581,,,Jacksonville,TX,73,222,Edge Rusher,51,71,elite,57,low,288187,uncommitted
person_021004,2027,WR,3,4582,,,Miami,MS,75,184,Coverage,59,68,normal,58,high,596419,uncommitted
person_021005,2027,RB,3,4583,,,Miami,AZ,71,213,Zone Fit,61,80,normal,84,high,1139071,uncommitted
person_021006,2027,WR,2,4584,,,Cleveland,PA,70,186,Speed Back,52,70,normal,72,high,508146,uncommitted
person_021007,2027,WR,3,4585,,,Cleveland,CA,76,202,Coverage,65,71,impact,55,low,371261,uncommitted
person_021008,2027,P,4,4586,,,Phoenix,SC,75,205,Possession,73,95,quick,69,medium,2553827,uncommitted
person_021009,2027,LB,3,4587,,,Tulsa,AL,73,221,Mauler,57,62,quick,29,low,735577,uncommitted
person_021010,2027,TE,3,4588,,,Houston,TN,76,237,Power Back,58,69,elite,76,high,319135,uncommitted
person_021011,2027,CB,3,4589,,,Tulsa,NC,71,184,Zone Fit,60,70,normal,84,high,1193361,uncommitted
person_021012,2027,OL,2,4590,,,Houston,AZ,76,291,Zone Fit,55,75,normal,49,high,508182,uncommitted
person_021013,2027,WR,3,4591,,,Tampa,IL,73,204,Deep Threat,68,73,quick,79,high,1722725,uncommitted
person_021014,2027,OL,2,4592,,,Miami,FL,76,336,Hybrid,50,57,impact,91,low,346635,uncommitted
person_021015,2027,P,2,4593,,,Dallas,NJ,73,182,Coverage,52,70,elite,74,high,455611,uncommitted
person_021016,2027,ATH,2,4594,,,Jacksonville,OK,77,220,Run Stopper,52,65,normal,69,low,234363,uncommitted
person_021017,2027,LS,2,4595,,,Cleveland,NC,72,249,Speed Back,58,70,elite,62,low,338170,uncommitted
person_021018,2027,WR,3,4596,,,Phoenix,GA,74,190,Run Stopper,63,83,elite,89,high,1658108,uncommitted
person_021019,2027,WR,2,4597,,,Houston,NJ,74,185,Hybrid,54,73,impact,82,low,209856,uncommitted
person_021020,2027,TE,4,4598,,,Jacksonville,PA,77,242,Speed Back,79,84,elite,67,low,2092525,uncommitted
person_021021,2027,CB,3,4599,,,New Orleans,AL,73,195,Field General,69,90,elite,34,low,1603239,uncommitted
person_021022,2027,OL,4,4600,,,Baton Rouge,TX,79,306,Dual Threat,72,82,quick,78,medium,1189468,uncommitted
person_021023,2027,WR,2,4601,,,Baton Rouge,NC,72,210,Hybrid,51,62,impact,61,medium,394109,uncommitted
person_021024,2027,TE,2,4602,,,Jacksonville,SC,76,252,Run Stopper,54,75,impact,71,medium,231444,uncommitted
person_021025,2027,OL,2,4603,,,Tampa,AL,79,329,Hybrid,47,58,quick,68,high,193062,uncommitted
person_021026,2027,OL,2,4604,,,Jacksonville,AL,76,311,Field General,57,68,elite,95,low,372922,uncommitted
person_021027,2027,S,2,4605,,,Baton Rouge,SC,70,212,Speed Back,51,71,impact,75,medium,282142,uncommitted
person_021028,2027,LB,4,4606,,,Houston,FL,73,223,Hybrid,75,86,impact,79,medium,3352964,uncommitted
person_021029,2027,OL,3,4607,,,Detroit,SC,77,310,Power Back,67,86,elite,99,low,1820589,uncommitted
person_021030,2027,OL,4,4608,,,Houston,VA,76,305,Mauler,77,91,quick,49,low,3714359,uncommitted
person_021031,2027,EDGE,4,4609,,,Charlotte,GA,78,259,Field General,76,82,normal,65,medium,426158,uncommitted
person_021032,2027,WR,2,4610,,,Dallas,LA,72,170,Run Stopper,59,76,normal,92,high,217922,uncommitted
person_021033,2027,TE,3,4611,,,Cleveland,SC,78,261,Deep Threat,59,64,elite,48,low,346498,uncommitted
person_021034,2027,RB,3,4612,,,Jacksonville,OH,68,217,Zone Fit,64,84,impact,69,low,1293517,uncommitted
person_021035,2027,DL,2,4613,,,Oklahoma City,GA,78,322,Run Stopper,51,68,normal,92,medium,155306,uncommitted
person_021036,2027,DL,3,4614,,,Tampa,MS,77,304,Possession,63,80,normal,61,high,1878455,uncommitted
person_021037,2027,WR,2,4615,,,Tulsa,GA,72,209,Edge Rusher,49,70,elite,89,high,46755,uncommitted
person_021038,2027,CB,3,4616,,,Houston,CA,69,175,Coverage,62,84,normal,79,low,1116452,uncommitted
person_021039,2027,RB,5,4617,,,New Orleans,MI,74,226,Field General,84,89,normal,76,low,3511595,uncommitted
person_021040,2027,EDGE,3,4618,,,Charlotte,CA,76,242,Mauler,61,67,elite,67,low,1126027,uncommitted
person_021041,2027,OL,2,4619,,,Miami,NC,76,307,Speed Back,47,61,elite,99,low,234607,uncommitted
person_021042,2027,LB,2,4620,,,Tampa,TN,74,238,Hybrid,53,75,quick,55,medium,309475,uncommitted
person_021043,2027,K,3,4621,,,Cleveland,MI,72,176,Power Back,59,79,quick,57,low,1253128,uncommitted
person_021044,2027,WR,2,4622,,,Miami,TX,76,198,Edge Rusher,58,69,elite,69,low,433043,uncommitted
person_021045,2027,LB,2,4623,,,Miami,OK,74,227,Mauler,56,75,impact,74,low,248167,uncommitted
person_021046,2027,WR,2,4624,,,Tulsa,TX,69,219,Run Stopper,58,66,elite,58,low,389575,uncommitted
person_021047,2027,WR,4,4625,,,Baton Rouge,IL,72,182,Zone Fit,71,79,normal,52,low,1076031,uncommitted
person_021048,2027,OL,2,4626,,,Tulsa,OH,78,320,Coverage,51,72,impact,72,medium,446204,uncommitted
person_021049,2027,WR,2,4627,,,Houston,CA,74,203,Run Stopper,52,66,impact,66,high,168930,uncommitted
person_021050,2027,ATH,3,4628,,,Atlanta,IL,72,209,Zone Fit,63,76,quick,51,low,889313,uncommitted
person_021051,2027,P,4,4629,,,Oklahoma City,NJ,70,207,Hybrid,77,99,elite,54,medium,2494495,uncommitted
person_021052,2027,ATH,3,4630,,,Tulsa,CA,75,222,Edge Rusher,63,81,elite,68,low,1072704,uncommitted
person_021053,2027,TE,2,4631,,,Charlotte,FL,78,234,Mauler,52,62,elite,54,low,60752,uncommitted
person_021054,2027,QB,2,4632,,,Charlotte,IL,75,205,Edge Rusher,52,74,elite,70,high,227612,uncommitted
person_021055,2027,S,2,4633,,,Baton Rouge,OH,70,202,Deep Threat,55,63,quick,57,low,463714,uncommitted
person_021056,2027,TE,5,4634,,,Detroit,OK,80,248,Mauler,81,87,quick,66,high,2491911,uncommitted
person_021057,2027,CB,4,4635,,,Los Angeles,CA,72,179,Edge Rusher,74,91,impact,45,low,2550628,uncommitted
person_021058,2027,LS,4,4636,,,Jacksonville,PA,72,236,Mauler,81,99,impact,66,low,2865212,uncommitted
person_021059,2027,DL,2,4637,,,Jacksonville,AZ,73,309,Dual Threat,48,67,quick,72,high,93768,uncommitted
person_021060,2027,WR,3,4638,,,Miami,OK,69,220,Possession,67,89,normal,83,medium,1522504,uncommitted
person_021061,2027,ATH,2,4639,,,Oklahoma City,AL,74,225,Mauler,59,67,normal,43,high,477465,uncommitted
person_021062,2027,LS,2,4640,,,Houston,AL,75,236,Deep Threat,47,67,elite,42,medium,433482,uncommitted
person_021063,2027,ATH,2,4641,,,Houston,GA,74,205,Zone Fit,56,72,quick,99,low,341930,uncommitted
person_021064,2027,DL,3,4642,,,Dallas,TX,77,304,Coverage,68,86,impact,65,low,1613598,uncommitted
person_021065,2027,ATH,2,4643,,,Cleveland,FL,70,234,Run Stopper,53,65,normal,58,low,224154,uncommitted
person_021066,2027,S,2,4644,,,Charlotte,OK,75,197,Edge Rusher,50,57,quick,89,high,113710,uncommitted
person_021067,2027,CB,3,4645,,,Tampa,OH,70,182,Speed Back,62,76,elite,82,low,1410183,uncommitted
person_021068,2027,WR,4,4646,,,Cleveland,VA,69,203,Field General,72,92,normal,46,high,4311115,uncommitted
person_021069,2027,CB,2,4647,,,Charlotte,PA,73,186,Edge Rusher,59,70,normal,55,high,331850,uncommitted
person_021070,2027,WR,2,4648,,,Jacksonville,TN,76,199,Field General,49,54,quick,76,high,186431,uncommitted
person_021071,2027,TE,3,4649,,,Charlotte,MS,79,255,Edge Rusher,66,85,normal,82,high,294058,uncommitted
person_021072,2027,RB,3,4650,,,Atlanta,TX,72,190,Run Stopper,62,70,quick,68,low,1427939,uncommitted
person_021073,2027,RB,2,4651,,,Detroit,FL,68,195,Mauler,58,66,elite,79,high,319668,uncommitted
person_021074,2027,OL,3,4652,,,Cleveland,OH,75,317,Coverage,67,86,quick,80,medium,1810486,uncommitted
person_021075,2027,ATH,2,4653,,,Houston,CA,74,213,Mauler,57,69,quick,89,high,53624,uncommitted
person_021076,2027,S,2,4654,,,Phoenix,MS,74,191,Dual Threat,58,74,quick,68,low,342286,uncommitted
person_021077,2027,WR,3,4655,,,Los Angeles,OK,76,178,Possession,69,86,impact,35,medium,918207,uncommitted
person_021078,2027,WR,3,4656,,,Cleveland,LA,77,176,Deep Threat,64,85,impact,60,medium,1137081,uncommitted
person_021079,2027,RB,2,4657,,,Tampa,AL,68,191,Edge Rusher,50,72,normal,84,medium,448281,uncommitted
person_021080,2027,LS,3,4658,,,Phoenix,IL,76,231,Deep Threat,57,78,normal,58,low,613610,uncommitted
person_021081,2027,OL,3,4659,,,Jacksonville,OK,80,287,Coverage,62,70,normal,66,low,1150849,uncommitted
person_021082,2027,ATH,3,4660,,,Atlanta,NC,74,232,Hybrid,68,89,elite,75,medium,792772,uncommitted
person_021083,2027,OL,3,4661,,,Charlotte,CA,75,321,Power Back,57,68,elite,86,low,1696713,uncommitted
person_021084,2027,S,3,4662,,,Charlotte,MS,73,217,Deep Threat,61,83,quick,54,low,1200063,uncommitted
person_021085,2027,OL,2,4663,,,Tampa,MI,76,287,Field General,56,66,elite,75,high,387053,uncommitted
person_021086,2027,TE,2,4664,,,Charlotte,NJ,78,250,Dual Threat,48,58,impact,81,high,109832,uncommitted
person_021087,2027,WR,3,4665,,,Miami,IL,74,173,Speed Back,59,78,quick,44,high,1724949,uncommitted
person_021088,2027,ATH,2,4666,,,Atlanta,SC,73,187,Coverage,48,61,elite,69,medium,345401,uncommitted
person_021089,2027,LB,3,4667,,,Phoenix,TN,75,226,Edge Rusher,68,90,impact,80,low,270973,uncommitted
person_021090,2027,ATH,3,4668,,,Atlanta,GA,71,194,Field General,58,74,normal,49,high,1159862,uncommitted
person_021091,2027,RB,3,4669,,,Cleveland,SC,69,225,Zone Fit,68,88,impact,91,high,494191,uncommitted
person_021092,2027,OL,3,4670,,,Houston,TN,79,296,Zone Fit,58,71,normal,99,high,1601675,uncommitted
person_021093,2027,S,3,4671,,,Miami,TN,74,185,Edge Rusher,65,85,normal,75,high,976818,uncommitted
person_021094,2027,WR,3,4672,,,Cleveland,PA,72,211,Run Stopper,65,74,normal,71,high,989878,uncommitted
person_021095,2027,QB,3,4673,,,Miami,AZ,76,235,Edge Rusher,66,76,normal,58,high,827291,uncommitted
person_021096,2027,OL,2,4674,,,Jacksonville,FL,77,323,Dual Threat,57,79,quick,92,low,468471,uncommitted
person_021097,2027,OL,4,4675,,,Jacksonville,OH,75,303,Possession,72,94,quick,62,high,1590649,uncommitted
person_021098,2027,WR,4,4676,,,Los Angeles,AZ,72,191,Dual Threat,74,88,quick,41,medium,368762,uncommitted
person_021099,2027,LS,3,4677,,,Atlanta,PA,74,251,Power Back,68,82,impact,67,low,1871369,uncommitted
person_021100,2027,EDGE,2,4678,,,Houston,IL,78,264,Zone Fit,49,66,quick,67,low,389105,uncommitted
person_021101,2027,OL,2,4679,,,Miami,LA,76,324,Edge Rusher,57,72,impact,93,low,498699,uncommitted
person_021102,2027,OL,4,4680,,,Cleveland,NJ,77,315,Coverage,79,95,quick,40,high,1404503,uncommitted
person_021103,2027,LB,3,4681,,,Dallas,OH,76,245,Deep Threat,69,79,normal,65,high,1164083,uncommitted
person_021104,2027,K,3,4682,,,Miami,NC,74,186,Power Back,63,85,quick,91,low,468926,uncommitted
person_021105,2027,OL,2,4683,,,Jacksonville,OH,79,295,Mauler,56,65,quick,64,low,367043,uncommitted
person_021106,2027,WR,4,4684,,,Phoenix,LA,74,201,Zone Fit,77,99,normal,62,high,3625057,uncommitted
person_021107,2027,OL,3,4685,,,Tulsa,OH,75,309,Zone Fit,63,83,impact,85,high,1296896,uncommitted
person_021108,2027,WR,2,4686,,,Phoenix,AZ,71,205,Coverage,57,63,elite,70,low,171704,uncommitted
person_021109,2027,OL,2,4687,,,Cleveland,VA,80,332,Mauler,55,63,elite,74,high,309148,uncommitted
person_021110,2027,OL,2,4688,,,Miami,LA,76,329,Power Back,50,59,impact,49,low,104340,uncommitted
person_021111,2027,OL,2,4689,,,Phoenix,TN,76,325,Speed Back,51,65,quick,51,low,431952,uncommitted
person_021112,2027,OL,2,4690,,,Baton Rouge,TN,76,301,Hybrid,52,57,normal,70,low,169271,uncommitted
person_021113,2027,S,3,4691,,,Oklahoma City,VA,71,198,Possession,57,79,normal,48,medium,1841855,uncommitted
person_021114,2027,WR,4,4692,,,Miami,TN,74,176,Power Back,77,84,elite,79,high,3083244,uncommitted
person_021115,2027,WR,5,4693,,,Baton Rouge,LA,74,170,Mauler,82,90,impact,77,medium,7385221,uncommitted
person_021116,2027,WR,2,4694,,,Atlanta,CA,75,194,Zone Fit,57,71,elite,67,high,112425,uncommitted
person_021117,2027,EDGE,4,4695,,,Oklahoma City,MS,75,279,Hybrid,74,89,quick,53,low,443232,uncommitted
person_021118,2027,OL,2,4696,,,Houston,MI,79,335,Speed Back,58,80,normal,33,medium,232978,uncommitted
person_021119,2027,TE,3,4697,,,Baton Rouge,LA,76,258,Deep Threat,63,85,normal,58,high,1658745,uncommitted
person_021120,2027,WR,2,4698,,,Tulsa,SC,76,207,Speed Back,52,61,quick,74,medium,48210,uncommitted
person_021121,2027,S,3,4699,,,New Orleans,IL,70,205,Field General,64,83,quick,67,low,269214,uncommitted
person_021122,2027,RB,3,4700,,,Atlanta,NC,70,191,Deep Threat,63,78,quick,83,medium,1550322,uncommitted
person_021123,2027,S,3,4701,,,Tulsa,TX,75,212,Run Stopper,60,81,elite,44,low,1459394,uncommitted
person_021124,2027,WR,3,4702,,,Detroit,MI,74,202,Coverage,57,64,elite,71,high,1280994,uncommitted
person_021125,2027,CB,2,4703,,,Cleveland,OK,71,184,Dual Threat,56,73,elite,49,low,58921,uncommitted
person_021126,2027,P,2,4704,,,Cleveland,IL,72,195,Mauler,59,64,impact,81,low,451182,uncommitted
person_021127,2027,WR,2,4705,,,Miami,MS,75,204,Coverage,55,73,impact,77,low,538438,uncommitted
person_021128,2027,S,4,4706,,,Charlotte,SC,73,197,Run Stopper,69,86,quick,74,medium,3103933,uncommitted
person_021129,2027,EDGE,3,4707,,,Atlanta,CA,78,280,Mauler,66,71,quick,83,low,1489083,uncommitted
person_021130,2027,WR,4,4708,,,Atlanta,PA,72,183,Zone Fit,73,91,quick,63,high,1938895,uncommitted
person_021131,2027,LB,3,4709,,,Tampa,AZ,73,234,Zone Fit,67,79,quick,52,high,163463,uncommitted
person_021132,2027,OL,2,4710,,,Baton Rouge,TN,75,322,Run Stopper,56,67,normal,56,medium,365029,uncommitted
person_021133,2027,WR,3,4711,,,Cleveland,NC,71,210,Possession,69,79,normal,55,low,957599,uncommitted
person_021134,2027,OL,2,4712,,,Phoenix,SC,75,323,Run Stopper,52,67,quick,25,low,381157,uncommitted
person_021135,2027,OL,3,4713,,,Charlotte,CA,79,310,Mauler,68,82,elite,58,low,1199514,uncommitted
person_021136,2027,OL,4,4714,,,Oklahoma City,TN,79,297,Dual Threat,80,86,normal,41,medium,1822480,uncommitted
person_021137,2027,S,2,4715,,,Miami,CA,75,194,Edge Rusher,59,70,impact,63,high,141517,uncommitted
person_021138,2027,ATH,2,4716,,,Oklahoma City,GA,73,206,Field General,54,69,quick,52,low,243215,uncommitted
person_021139,2027,S,3,4717,,,Dallas,FL,72,215,Coverage,67,75,impact,62,low,248763,uncommitted
person_021140,2027,LB,4,4718,,,Los Angeles,AL,74,240,Coverage,71,76,elite,62,medium,1487321,uncommitted
person_021141,2027,RB,3,4719,,,Phoenix,CA,69,204,Deep Threat,69,90,elite,59,low,371028,uncommitted
person_021142,2027,DL,3,4720,,,Oklahoma City,AZ,78,296,Zone Fit,60,72,elite,69,low,1345539,uncommitted
person_021143,2027,ATH,2,4721,,,Oklahoma City,IL,73,226,Speed Back,55,65,quick,51,high,171478,uncommitted
person_021144,2027,TE,3,4722,,,Miami,CA,75,241,Speed Back,67,89,quick,81,low,1307946,uncommitted
person_021145,2027,WR,3,4723,,,Tampa,OH,72,197,Run Stopper,69,75,normal,99,high,1033410,uncommitted
person_021146,2027,LB,3,4724,,,Atlanta,TX,73,249,Zone Fit,69,81,impact,83,low,1884040,uncommitted
person_021147,2027,OL,3,4725,,,Tampa,NJ,79,301,Possession,65,83,normal,76,medium,680781,uncommitted
person_021148,2027,WR,3,4726,,,Charlotte,TN,75,213,Hybrid,61,79,impact,60,low,845217,uncommitted
person_021149,2027,ATH,3,4727,,,Miami,TN,75,210,Coverage,59,76,impact,66,low,415179,uncommitted
person_021150,2027,DL,3,4728,,,Phoenix,OH,78,280,Run Stopper,57,64,impact,85,medium,1418757,uncommitted
person_021151,2027,P,3,4729,,,Tampa,OH,75,213,Hybrid,58,75,elite,90,low,991394,uncommitted
person_021152,2027,ATH,4,4730,,,Charlotte,NJ,71,229,Mauler,73,80,quick,85,high,3042497,uncommitted
person_021153,2027,LS,3,4731,,,Tulsa,GA,74,228,Mauler,67,84,quick,45,low,199619,uncommitted
person_021154,2027,S,3,4732,,,Oklahoma City,FL,71,219,Field General,64,72,quick,73,high,606400,uncommitted
person_021155,2027,OL,2,4733,,,Miami,TN,79,302,Speed Back,55,69,normal,98,high,293956,uncommitted
person_021156,2027,RB,3,4734,,,Houston,OH,69,206,Hybrid,65,75,impact,82,high,1614336,uncommitted
person_021157,2027,WR,2,4735,,,Tampa,OK,71,177,Possession,53,66,normal,74,low,381072,uncommitted
person_021158,2027,LS,4,4736,,,Oklahoma City,AZ,73,242,Possession,79,90,quick,56,low,3569806,uncommitted
person_021159,2027,OL,4,4737,,,Jacksonville,OH,79,295,Deep Threat,79,84,quick,64,high,3235046,uncommitted
person_021160,2027,LB,4,4738,,,Atlanta,GA,72,220,Mauler,69,90,impact,85,high,2261850,uncommitted
person_021161,2027,P,2,4739,,,Baton Rouge,OH,70,179,Power Back,54,60,elite,61,low,256356,uncommitted
person_021162,2027,OL,3,4740,,,Tampa,VA,78,316,Power Back,63,84,quick,57,high,410377,uncommitted
person_021163,2027,LB,4,4741,,,Dallas,TX,74,242,Deep Threat,77,94,impact,77,low,766975,uncommitted
person_021164,2027,DL,2,4742,,,Cleveland,AZ,73,291,Run Stopper,54,71,normal,63,low,480069,uncommitted
person_021165,2027,RB,2,4743,,,Houston,IL,72,199,Field General,59,66,impact,65,medium,486620,uncommitted
person_021166,2027,CB,3,4744,,,New Orleans,IL,71,189,Hybrid,69,87,impact,78,low,1716085,uncommitted
person_021167,2027,OL,3,4745,,,Los Angeles,GA,80,298,Possession,63,78,elite,55,medium,1286385,uncommitted
person_021168,2027,OL,2,4746,,,Jacksonville,AL,79,338,Dual Threat,56,63,quick,68,low,77570,uncommitted
person_021169,2027,WR,3,4747,,,Miami,FL,75,212,Possession,63,75,normal,70,low,631292,uncommitted
person_021170,2027,S,4,4748,,,Miami,FL,71,209,Run Stopper,78,99,quick,44,low,1857852,uncommitted
person_021171,2027,OL,3,4749,,,Charlotte,PA,76,314,Deep Threat,58,80,impact,53,high,574870,uncommitted
person_021172,2027,TE,3,4750,,,Los Angeles,NC,75,255,Hybrid,69,90,quick,54,high,1814021,uncommitted
person_021173,2027,CB,3,4751,,,Cleveland,AL,70,192,Deep Threat,64,82,quick,90,high,711266,uncommitted
person_021174,2027,CB,3,4752,,,Tulsa,NC,74,198,Zone Fit,59,76,impact,52,low,269331,uncommitted
person_021175,2027,OL,3,4753,,,Tampa,MS,78,327,Hybrid,62,75,quick,58,low,1858613,uncommitted
person_021176,2027,QB,3,4754,,,Cleveland,AZ,72,227,Deep Threat,61,75,normal,51,low,1813622,uncommitted
person_021177,2027,TE,2,4755,,,Atlanta,NC,78,230,Hybrid,54,69,elite,61,low,425588,uncommitted
person_021178,2027,CB,2,4756,,,Cleveland,LA,70,180,Coverage,49,67,normal,83,medium,275250,uncommitted
person_021179,2027,RB,2,4757,,,Jacksonville,FL,74,210,Hybrid,51,63,elite,66,low,450689,uncommitted
person_021180,2027,RB,5,4758,,,Phoenix,OH,72,208,Field General,86,98,quick,55,low,8149004,uncommitted
person_021181,2027,S,3,4759,,,Jacksonville,AZ,74,207,Dual Threat,67,86,normal,63,high,936467,uncommitted
person_021182,2027,ATH,2,4760,,,Phoenix,AL,75,220,Coverage,51,65,impact,62,medium,137127,uncommitted
person_021183,2027,CB,3,4761,,,Phoenix,TN,72,194,Power Back,64,78,elite,56,low,811375,uncommitted
person_021184,2027,OL,4,4762,,,Los Angeles,GA,76,302,Dual Threat,75,85,elite,68,low,2479749,uncommitted
person_021185,2027,TE,4,4763,,,Atlanta,GA,80,265,Mauler,75,91,quick,88,high,3541468,uncommitted
person_021186,2027,TE,5,4764,,,Baton Rouge,CA,80,248,Power Back,81,99,quick,56,low,2350141,uncommitted
person_021187,2027,WR,2,4765,,,Oklahoma City,PA,77,208,Run Stopper,54,65,quick,43,low,200128,uncommitted
person_021188,2027,ATH,5,4766,,,Baton Rouge,MI,70,209,Run Stopper,89,99,normal,44,high,6035226,uncommitted
person_021189,2027,EDGE,4,4767,,,Atlanta,MI,79,242,Coverage,78,84,elite,73,low,1266967,uncommitted
person_021190,2027,CB,2,4768,,,New Orleans,VA,72,177,Possession,56,76,impact,50,low,86708,uncommitted
person_021191,2027,TE,2,4769,,,Cleveland,FL,76,253,Hybrid,51,63,normal,51,low,484233,uncommitted
person_021192,2027,RB,3,4770,,,Los Angeles,MI,72,207,Field General,59,81,impact,68,low,1612355,uncommitted
person_021193,2027,LB,3,4771,,,Cleveland,FL,74,221,Speed Back,57,66,impact,54,high,449986,uncommitted
person_021194,2027,WR,2,4772,,,Charlotte,OK,75,188,Run Stopper,53,73,impact,76,medium,141339,uncommitted
person_021195,2027,DL,4,4773,,,Jacksonville,LA,74,272,Speed Back,79,89,impact,57,medium,1153363,uncommitted
