overall,currentAbility,potentialAbility,speed,acceleration,strength,agility,stamina,injuryResistance,leadership,workEthic,discipline,footballIQ,consistency,clutch,ballSecurity,morale,confidence,armStrength,shortAccuracy,intermediateAccuracy,deepAccuracy,timing,anticipation,pocketMovement,pressureResponse,preSnapId,postSnapProcessing,rpoRead,optionMesh,progressionDiscipline,scrambleInstinct,vision,burst,contactBalance,patience,oneCutAbility,gapDiscipline,receiving,passProtection,release,routeRunning,leverageUnderstanding,hands,contestedCatch,yac,blocking,optionRouteIntelligence,verticalSpeed,spacingDiscipline,redZoneFeel,runBlockPower,zoneFootwork,comboTiming,reachBlock,pullAbility,passSet,anchor,blitzPickup,stuntRecognition,communication,penaltyDiscipline,getOff,bend,handUsage,gapDisciplineDefense,blockDestruction,passRushPlan,containDiscipline,motor,runFitStrength,runFit,blockShed,pursuitAngle,tackling,zoneDrop,manCoverage,blitzTiming,playRecognition,eyeDiscipline,rpoDiscipline,zoneCoverage,matchCoverage,press,offTechnique,ballSkills,runSupport,routeRecognition,recoverySpeed,kickPower,kickAccuracy,puntPower,puntAccuracy,longSnapping,returnVision,personId,seasonYear,position
86,94,91,77,99,99,98,94,68,77,76,65,85,72,28,99,92,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,88,0,0,0,0,89,89,99,92,91,86,98,83,0,0,0,0,0,0,person_016039,2026,CB
55,59,52,43,48,55,35,65,51,54,78,56,70,52,58,43,33,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,67,0,0,0,0,34,64,64,46,44,73,58,41,0,0,0,0,0,0,person_016040,2026,CB
65,62,76,39,57,70,98,66,80,89,80,37,65,72,82,82,60,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,75,0,0,0,0,74,73,71,61,55,60,81,82,0,0,0,0,0,0,person_016041,2026,CB
73,64,82,70,73,64,73,75,52,74,42,82,57,58,58,57,44,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,62,0,0,0,0,59,77,74,93,52,60,68,74,0,0,0,0,0,0,person_016042,2026,CB
72,78,82,78,72,68,68,71,85,59,69,48,89,82,71,71,76,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,59,0,0,0,0,64,71,64,63,83,68,57,65,0,0,0,0,0,0,person_016043,2026,CB
59,55,66,44,54,74,51,42,56,89,66,70,54,82,76,36,84,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,66,0,0,0,0,57,47,55,68,57,45,73,72,0,0,0,0,0,0,person_016044,2026,CB
65,57,79,76,67,60,64,66,69,65,83,91,78,57,69,69,73,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,74,0,0,0,0,55,32,60,74,60,71,63,60,0,0,0,0,0,0,person_016045,2026,CB
52,54,65,43,61,53,46,54,65,40,72,68,53,55,83,44,99,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,45,0,0,0,0,52,56,53,66,48,55,54,41,0,0,0,0,0,0,person_016046,2026,CB
83,85,89,95,93,72,86,67,78,79,75,94,93,85,47,96,82,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,71,0,0,0,0,90,80,82,80,78,90,82,84,0,0,0,0,0,0,person_016047,2026,CB
74,71,78,96,60,78,68,87,47,81,78,74,69,99,89,67,81,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,55,0,0,0,0,60,78,68,92,83,71,81,88,0,0,0,0,0,0,person_016048,2026,S
54,64,61,59,47,37,42,50,84,53,76,72,53,54,64,70,75,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,67,0,0,0,0,75,67,78,78,73,52,49,70,0,0,0,0,0,0,person_016049,2026,S
78,87,99,78,99,80,64,78,65,87,44,85,74,63,89,68,77,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,73,0,0,0,0,94,74,85,72,83,72,65,79,0,0,0,0,0,0,person_016050,2026,S
80,81,91,99,74,73,69,94,52,77,65,71,86,70,79,64,86,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,98,0,0,0,0,65,80,68,93,80,79,87,75,0,0,0,0,0,0,person_016051,2026,S
66,73,83,69,75,49,74,64,92,78,56,89,63,58,52,92,77,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,58,0,0,0,0,48,79,77,78,66,69,77,66,0,0,0,0,0,0,person_016052,2026,S
83,86,96,72,98,84,93,71,70,95,60,75,97,70,52,87,60,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,68,0,0,0,0,85,70,82,86,77,90,71,83,0,0,0,0,0,0,person_016053,2026,S
91,88,96,60,84,71,72,97,69,79,45,69,80,79,56,89,61,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,98,0,0,0,0,84,86,84,89,84,99,99,99,0,0,0,0,0,0,person_016054,2026,S
84,87,91,92,80,62,84,90,64,61,92,92,99,68,54,58,93,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,86,0,0,0,0,person_016055,2026,K
67,68,76,57,62,53,56,69,55,62,74,74,47,47,51,72,83,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,68,0,0,0,0,person_016056,2026,K
59,49,68,44,62,52,40,56,89,55,76,68,68,79,62,61,85,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,50,0,0,person_016057,2026,P
68,64,70,55,52,53,67,56,78,89,52,86,80,86,73,65,63,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,53,0,0,person_016058,2026,P
61,60,62,49,65,54,61,66,70,99,45,74,59,78,69,71,50,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,person_016059,2026,LS
68,63,71,60,83,83,72,80,75,79,65,74,65,45,87,60,68,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,62,58,56,77,62,72,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,person_016060,2026,ATH
67,70,83,62,68,62,90,66,86,52,76,73,71,64,48,67,43,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,62,66,83,73,65,89,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,person_016061,2026,ATH
64,69,75,48,76,70,69,68,81,68,96,51,56,89,93,58,65,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,62,78,61,66,39,77,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,person_016062,2026,ATH
66,57,70,61,43,61,48,59,67,61,52,64,63,73,64,48,81,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,60,64,63,62,41,60,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,person_016063,2026,ATH
70,70,89,83,73,73,69,80,90,78,66,98,92,55,66,66,77,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,70,68,75,75,65,82,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,person_016064,2026,ATH
68,59,75,66,77,77,53,77,72,62,65,58,59,55,56,88,51,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,60,89,62,72,55,63,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,person_016065,2026,ATH
61,49,56,53,73,30,76,67,73,52,75,93,35,88,74,50,49,80,55,61,74,62,62,47,72,60,55,53,54,45,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,person_016080,2026,QB
55,53,74,50,57,63,55,52,87,38,69,78,57,71,58,54,58,72,51,59,54,58,39,43,58,55,43,71,70,50,53,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,person_016081,2026,QB
61,61,79,46,47,65,64,61,56,62,76,60,78,93,49,57,71,79,66,67,75,46,54,87,64,57,73,46,51,63,51,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,person_016082,2026,QB
43,41,58,46,25,46,56,27,75,41,71,66,33,54,76,50,73,87,25,50,29,43,53,49,39,52,32,58,47,57,52,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,person_016083,2026,QB
63,60,63,50,71,80,56,61,70,73,46,62,77,45,65,70,77,66,51,67,59,76,48,62,48,59,73,65,79,50,70,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,person_016084,2026,QB
64,63,69,54,80,49,70,60,56,65,69,84,80,64,63,64,30,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,56,56,68,64,66,63,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,person_016085,2026,RB
64,63,77,69,71,69,50,56,57,70,77,99,69,63,68,65,60,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,57,71,59,61,63,54,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,person_016086,2026,RB
49,46,59,37,47,63,55,44,78,31,52,79,54,87,60,61,83,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,57,51,47,51,44,41,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,person_016087,2026,RB
53,58,63,66,55,69,66,67,90,64,36,62,50,79,80,66,62,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,64,50,55,81,62,60,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,person_016088,2026,RB
47,58,61,49,64,30,53,55,89,58,90,73,36,60,48,46,82,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,61,53,53,38,70,73,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,person_016089,2026,RB
58,63,73,60,51,55,55,67,76,36,71,25,42,77,75,52,59,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,64,71,62,51,72,63,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,person_016090,2026,RB
67,68,71,55,50,57,42,67,68,68,80,76,59,88,99,72,60,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,56,72,73,79,59,65,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,person_016091,2026,RB
78,73,89,84,65,68,71,73,69,88,62,58,81,77,83,67,71,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,74,70,85,75,64,64,71,84,83,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,person_016092,2026,WR
84,78,95,85,82,76,87,68,90,79,48,88,90,40,71,62,56,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,99,98,93,57,88,71,99,82,79,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,person_016093,2026,WR
62,61,76,51,73,55,50,75,65,56,99,72,42,69,64,94,22,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,73,42,66,80,65,64,72,80,71,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,person_016094,2026,WR
56,59,67,59,45,51,41,70,72,43,84,79,56,77,81,52,89,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,52,41,65,65,57,62,62,48,64,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,person_016095,2026,WR
60,57,65,44,47,63,68,54,98,61,65,49,56,32,54,68,50,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,76,66,55,59,56,61,61,50,47,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,person_016096,2026,WR
56,61,70,60,55,52,79,65,71,44,99,57,67,40,73,63,53,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,60,61,67,59,53,59,50,43,78,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,person_016097,2026,WR
51,61,72,61,58,59,51,59,61,50,93,73,64,57,65,51,62,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,47,85,44,44,60,55,57,50,65,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,person_016098,2026,WR
56,49,68,20,48,51,60,54,42,43,55,65,77,74,60,49,65,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,53,75,58,51,59,36,62,56,48,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,person_016099,2026,WR
51,49,52,27,46,52,38,44,85,66,65,38,64,43,53,49,58,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,56,57,26,40,36,63,29,52,31,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,person_016100,2026,WR
69,75,71,63,79,53,75,65,80,67,66,30,70,59,79,90,69,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,81,78,72,60,84,59,71,78,65,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,person_016101,2026,WR
64,71,71,80,44,63,71,68,63,65,50,60,40,36,71,60,79,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,70,61,76,79,68,58,74,64,56,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,person_016102,2026,WR
75,76,86,78,92,95,95,94,79,82,74,40,74,65,74,59,64,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,91,71,77,67,75,75,72,75,80,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,person_016103,2026,WR
89,80,89,79,81,71,77,77,61,79,90,98,99,59,99,99,48,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,97,99,89,76,86,89,82,88,91,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,person_016104,2026,WR
69,67,89,57,78,78,88,82,88,45,84,72,80,51,38,61,68,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,70,62,68,74,86,83,70,57,63,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,person_016105,2026,WR
68,59,74,65,56,67,83,82,63,69,40,77,73,59,49,58,87,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,70,62,77,63,79,64,57,65,49,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,person_016106,2026,TE
76,73,95,66,56,80,67,87,67,76,80,77,75,63,56,58,57,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,70,80,75,65,80,85,90,88,77,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,person_016107,2026,TE
63,61,74,58,71,78,46,72,86,71,58,45,92,55,74,76,90,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,65,64,41,63,60,66,61,63,47,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,person_016108,2026,TE
61,68,81,60,82,47,74,65,88,73,87,62,60,82,86,76,59,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,73,58,68,61,77,68,52,73,71,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,person_016109,2026,TE
66,69,65,70,50,77,65,60,67,63,49,82,70,58,58,73,54,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,62,65,62,54,60,60,74,74,67,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,person_016110,2026,TE
52,56,66,54,67,53,63,47,60,38,92,61,63,45,70,44,55,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,50,33,61,40,52,58,54,54,29,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,person_016111,2026,TE
69,70,72,80,81,51,65,65,72,59,71,61,66,61,45,81,66,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,56,73,58,72,49,65,59,51,70,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,person_016112,2026,OL
59,68,81,52,62,45,72,67,79,58,77,65,60,77,39,84,73,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,55,65,69,55,59,54,71,42,53,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,person_016113,2026,OL
69,78,80,73,61,63,72,72,69,61,66,59,83,31,64,95,89,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,71,46,61,78,81,78,67,78,69,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,person_016114,2026,OL
62,68,61,71,74,71,55,56,61,42,67,66,48,51,47,59,88,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,74,52,66,44,61,52,68,67,48,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,person_016115,2026,OL
49,55,66,48,53,54,50,62,65,60,96,79,22,83,54,52,30,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,57,54,61,49,51,55,62,45,60,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,person_016116,2026,OL
55,65,68,64,54,61,76,64,77,57,53,74,79,67,81,47,74,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,41,80,37,72,48,67,47,37,43,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,person_016117,2026,OL
79,75,97,73,92,95,74,85,73,94,71,59,90,73,57,79,94,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,78,82,63,99,91,82,76,87,78,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,person_016118,2026,OL
