personId,primaryPosition,secondaryPosition,jerseyNumber,heightInches,weightPounds,classYear,eligibilityYearsRemaining,redshirtStatus,transferStatus,depthChartRole,captainStatus,schemeFit,developmentSpeed,playingTimeExpectation,academicStanding
person_012090,DL,,62,76,324,RS SO,1,redshirted,none,backup,False,98,95,star,85
person_012091,DL,,44,74,278,JR,1,available,none,starter,False,84,76,developmental,85
person_012092,DL,,13,77,283,SO,2,available,none,developmental,False,59,99,special teams,66
person_012093,DL,,40,75,282,RS FR,1,redshirted,none,starter,False,75,42,developmental,64
person_012094,EDGE,,45,78,269,RS SO,3,redshirted,none,developmental,False,58,61,developmental,57
person_012095,EDGE,,9,76,258,FR,1,available,none,rotation,False,71,56,special teams,89
person_012096,EDGE,,52,78,256,RS FR,4,redshirted,none,backup,False,80,82,star,61
person_012097,EDGE,,83,77,277,RS JR,1,redshirted,none,backup,False,53,83,rotation,66
person_012098,EDGE,,58,74,268,JR,2,available,none,backup,False,74,50,special teams,70
person_012099,EDGE,,76,78,244,RS JR,1,redshirted,none,backup,False,76,53,starter,75
person_012100,EDGE,,47,78,271,FR,3,available,none,developmental,False,39,99,special teams,80
person_012101,LB,,79,72,238,RS SO,3,redshirted,none,backup,False,77,92,special teams,51
person_012102,LB,,28,77,233,RS SR,3,redshirted,none,rotation,False,96,87,rotation,62
person_012103,LB,,75,74,219,JR,4,available,none,backup,True,90,47,starter,56
person_012104,LB,,53,74,236,RS SR,2,redshirted,none,backup,False,63,40,developmental,49
person_012105,LB,,13,74,234,FR,1,available,none,backup,False,84,96,starter,73
person_012106,LB,,84,73,220,RS JR,2,redshirted,none,rotation,False,97,62,developmental,97
person_012107,LB,,88,72,227,RS JR,3,redshirted,none,rotation,False,53,96,starter,69
person_012108,LB,,54,75,221,SR,2,available,none,developmental,False,92,46,developmental,77
person_012109,LB,,65,72,232,JR,4,available,none,rotation,False,80,62,starter,66
person_012110,LB,,90,73,239,SR,4,available,none,starter,False,99,59,star,78
person_012111,LB,,3,77,227,RS FR,3,redshirted,none,starter,False,72,85,special teams,72
person_012112,CB,,33,74,174,RS SO,2,redshirted,none,rotation,False,42,73,special teams,57
person_012113,CB,,10,68,200,FR,4,available,none,backup,True,67,42,developmental,85
person_012114,CB,,39,71,176,FR,2,available,none,starter,False,88,57,star,95
person_012115,CB,,56,70,185,JR,4,available,none,developmental,False,74,78,star,83
person_012116,CB,,51,68,185,RS FR,1,redshirted,none,starter,False,73,26,special teams,81
person_012117,CB,,19,73,198,RS SO,3,redshirted,none,developmental,False,75,77,rotation,53
person_012118,CB,,58,68,189,RS SR,3,redshirted,none,developmental,False,99,73,star,78
person_012119,CB,,15,73,183,RS JR,4,redshirted,none,developmental,False,65,81,starter,78
person_012120,CB,,99,72,201,FR,3,available,none,starter,False,77,70,special teams,70
person_012121,S,,4,74,204,RS JR,4,redshirted,none,rotation,False,99,47,special teams,72
person_012122,S,,81,72,190,FR,4,available,none,developmental,False,65,63,starter,69
person_012123,S,,81,73,215,SR,2,available,none,starter,False,71,83,starter,40
person_012124,S,,33,72,194,JR,3,available,none,developmental,False,44,48,rotation,81
person_012125,S,,61,71,192,SO,2,available,none,developmental,False,66,67,developmental,78
person_012126,S,,88,72,203,FR,3,available,none,starter,False,66,53,rotation,65
person_012127,S,,44,71,206,RS SR,2,redshirted,none,developmental,False,64,63,developmental,53
person_012128,K,,99,73,211,RS SR,2,redshirted,none,developmental,False,74,79,special teams,56
person_012129,K,,3,72,175,RS FR,1,redshirted,none,starter,False,78,73,developmental,62
person_012130,P,,21,74,191,JR,4,available,none,developmental,False,71,39,rotation,37
person_012131,P,,92,72,196,RS FR,4,redshirted,none,backup,False,76,47,rotation,80
person_012132,LS,,50,76,231,SR,2,available,none,starter,False,75,83,special teams,99
person_012133,ATH,LB,6,71,233,JR,1,available,none,starter,False,77,82,special teams,81
person_012134,ATH,WR,58,73,195,SO,4,available,none,starter,False,75,88,special teams,57
person_012135,ATH,LB,96,72,211,RS SO,3,redshirted,none,developmental,False,93,65,special teams,76
person_012136,ATH,DB,97,71,201,FR,4,available,none,starter,False,84,53,rotation,76
person_012137,ATH,WR,68,73,197,SO,3,available,none,starter,False,80,67,starter,68
person_012138,ATH,RB,54,73,222,RS FR,1,redshirted,none,backup,False,66,65,starter,69
person_012153,QB,,56,73,221,RS SO,2,redshirted,none,starter,False,72,91,special teams,70
person_012154,QB,,54,73,225,FR,2,available,none,starter,False,44,69,developmental,85
person_012155,QB,,93,77,225,RS FR,3,redshirted,none,starter,False,48,67,special teams,72
person_012156,QB,,45,72,224,RS SO,4,redshirted,none,starter,False,83,93,special teams,70
person_012157,QB,,50,78,219,SR,2,available,none,starter,False,75,80,starter,58
person_012158,RB,,83,72,218,FR,3,available,none,starter,False,46,86,rotation,65
person_012159,RB,,16,70,219,SR,1,available,none,starter,False,64,44,special teams,80
person_012160,RB,,58,68,209,RS SR,4,redshirted,none,starter,False,74,65,developmental,69
person_012161,RB,,86,73,224,FR,2,available,none,starter,False,35,76,star,57
person_012162,RB,,32,69,206,JR,2,available,none,starter,False,60,50,special teams,46
person_012163,RB,,63,73,212,RS SR,3,redshirted,none,starter,False,65,81,rotation,58
person_012164,RB,,59,70,200,RS JR,1,redshirted,none,starter,False,61,66,star,70
person_012165,WR,,70,76,202,SO,2,available,none,starter,False,35,76,developmental,66
person_012166,WR,,71,74,196,RS SO,1,redshirted,none,starter,False,59,32,special teams,75
person_012167,WR,,65,72,190,RS FR,3,redshirted,none,starter,False,50,62,developmental,76
person_012168,WR,,17,77,177,RS JR,2,redshirted,none,starter,False,75,24,special teams,69
person_012169,WR,,51,77,170,RS SR,1,redshirted,none,starter,False,60,63,star,53
person_012170,WR,,67,75,176,SO,4,available,none,starter,False,73,42,starter,61
person_012171,WR,,85,73,193,RS SR,3,redshirted,none,starter,False,15,44,developmental,99
person_012172,WR,,34,69,194,SR,3,available,none,starter,False,52,40,rotation,52
person_012173,WR,,85,75,211,FR,2,available,none,starter,False,63,54,special teams,78
person_012174,WR,,60,75,198,RS SR,2,redshirted,none,starter,False,76,85,developmental,98
person_012175,WR,,88,75,220,SO,3,available,none,developmental,False,71,55,developmental,68
person_012176,WR,,62,68,208,JR,1,available,none,rotation,False,43,51,star,71
person_012177,WR,,43,75,213,RS JR,1,redshirted,none,starter,False,87,82,special teams,50
person_012178,WR,,8,77,214,RS SR,1,redshirted,none,backup,False,75,42,developmental,85
person_012179,TE,,8,76,249,RS SO,1,redshirted,none,rotation,True,71,69,star,71
person_012180,TE,,10,79,251,RS SO,3,redshirted,none,starter,False,67,92,developmental,93
person_012181,TE,,77,79,241,SO,2,available,none,starter,False,60,66,star,48
person_012182,TE,,51,79,251,FR,2,available,none,backup,False,66,76,star,70
person_012183,TE,,71,80,253,FR,3,available,none,backup,False,51,78,special teams,91
person_012184,TE,,60,77,232,SR,2,available,none,backup,False,75,71,starter,72
person_012185,OL,,19,76,286,RS SO,4,redshirted,none,starter,False,29,56,developmental,93
person_012186,OL,,87,76,333,FR,1,available,none,starter,False,59,61,starter,75
person_012187,OL,,78,77,334,RS SR,4,redshirted,none,developmental,False,48,67,star,56
person_012188,OL,,56,78,332,RS SO,4,redshirted,none,developmental,True,43,56,rotation,69
person_012189,OL,,34,76,333,FR,3,available,none,developmental,False,43,36,star,71
person_012190,OL,,30,75,293,SR,4,available,none,rotation,False,48,35,starter,60
person_012191,OL,,38,79,340,RS SR,1,redshirted,none,rotation,False,72,38,starter,67
person_012192,OL,,70,79,332,FR,2,available,none,backup,False,46,66,developmental,71
person_012193,OL,,27,75,314,JR,4,available,none,starter,False,48,23,special teams,66
person_012194,OL,,72,77,339,FR,3,available,none,starter,False,69,63,rotation,47
person_012195,OL,,60,77,336,RS JR,2,redshirted,none,backup,False,66,88,rotation,33
person_012196,OL,,0,75,331,FR,1,available,none,developmental,False,60,47,special teams,47
person_012197,OL,,16,78,313,FR,4,available,none,backup,False,54,69,star,58
person_012198,OL,,18,76,285,SO,1,available,none,rotation,False,47,60,developmental,72
person_012199,OL,,92,78,321,RS SR,3,redshirted,none,starter,False,76,32,starter,68
person_012200,OL,,59,79,292,FR,1,available,none,developmental,False,49,82,star,54
person_012201,OL,,87,79,287,SR,3,available,none,rotation,False,72,58,special teams,80
person_012202,OL,,13,78,299,RS FR,2,redshirted,none,backup,False,50,63,starter,48
person_012203,DL,,68,73,273,JR,1,available,none,backup,False,89,91,starter,64
person_012204,DL,,45,76,313,RS SO,1,redshirted,none,starter,False,78,55,rotation,79
person_012205,DL,,94,76,285,SR,1,available,none,developmental,False,97,66,developmental,80
person_012206,DL,,91,73,294,SR,3,available,none,developmental,False,93,67,rotation,74
person_012207,DL,,45,79,302,RS SR,4,redshirted,none,backup,False,74,63,star,91
person_012208,DL,,5,78,325,JR,3,available,none,rotation,False,59,85,developmental,73
person_012209,DL,,47,78,296,JR,2,available,none,backup,False,83,74,special teams,83
person_012210,DL,,60,75,319,RS SO,3,redshirted,none,rotation,False,90,28,star,42
person_012211,DL,,60,77,321,RS SR,2,redshirted,none,developmental,False,68,57,developmental,73
person_012212,DL,,9,79,274,RS FR,3,redshirted,none,rotation,False,36,73,rotation,78
person_012213,EDGE,,31,75,277,SR,2,available,none,starter,True,97,52,special teams,84
person_012214,EDGE,,46,79,280,RS JR,4,redshirted,none,starter,False,82,85,rotation,88
person_012215,EDGE,,72,77,243,FR,4,available,none,rotation,False,47,46,star,43
person_012216,EDGE,,58,75,251,SR,3,available,none,developmental,False,43,91,star,63
person_012217,EDGE,,55,74,251,RS FR,4,redshirted,none,developmental,False,67,65,special teams,73
person_012218,EDGE,,65,79,251,SR,4,available,none,rotation,False,99,39,developmental,66
person_012219,EDGE,,42,78,263,RS SR,2,redshirted,none,developmental,False,66,87,star,79
person_012220,LB,,36,72,227,FR,1,available,none,developmental,False,49,64,star,63
person_012221,LB,,12,77,237,RS SO,2,redshirted,none,rotation,False,65,46,developmental,64
person_012222,LB,,45,77,230,RS FR,1,redshirted,none,rotation,False,69,70,rotation,54
person_012223,LB,,88,72,215,RS SR,2,redshirted,none,starter,False,91,56,special teams,58
person_012224,LB,,70,75,226,RS SR,2,redshirted,none,rotation,False,91,58,developmental,70
person_012225,LB,,40,72,216,SR,2,available,none,rotation,False,57,44,starter,75
person_012226,LB,,52,76,223,RS JR,1,redshirted,none,backup,True,76,73,star,82
person_012227,LB,,71,76,224,RS FR,2,redshirted,none,starter,False,72,74,star,80
person_012228,LB,,44,74,236,RS FR,4,redshirted,none,developmental,False,67,60,star,67
person_012229,LB,,64,75,228,RS FR,2,redshirted,none,starter,False,50,87,starter,78
person_012230,LB,,61,72,225,RS JR,4,redshirted,none,backup,False,64,68,special teams,80
person_012231,CB,,79,72,184,RS FR,2,redshirted,none,rotation,False,88,68,developmental,66
person_012232,CB,,26,73,187,RS SO,3,redshirted,none,developmental,False,50,93,star,88
person_012233,CB,,50,72,177,FR,1,available,none,backup,False,69,93,rotation,63
person_012234,CB,,34,70,189,SR,3,available,none,rotation,False,80,71,rotation,56
person_012235,CB,,38,69,177,FR,3,available,none,starter,False,46,36,developmental,68
person_012236,CB,,70,70,183,RS FR,3,redshirted,none,backup,False,68,54,star,93
person_012237,CB,,12,72,178,RS SO,4,redshirted,none,rotation,False,68,73,star,59
person_012238,CB,,31,71,190,RS FR,3,redshirted,none,developmental,False,25,87,star,69
person_012239,CB,,36,72,190,JR,1,available,none,rotation,True,42,99,rotation,65
person_012240,S,,6,75,186,RS SR,4,redshirted,none,developmental,False,95,60,starter,76
person_012241,S,,16,73,205,RS SR,3,redshirted,none,rotation,False,91,80,special teams,82
person_012242,S,,60,72,193,SO,1,available,none,starter,False,59,80,star,85
person_012243,S,,22,72,193,RS FR,4,redshirted,none,rotation,False,62,80,star,82
person_012244,S,,81,72,193,RS FR,4,redshirted,none,rotation,False,39,76,starter,87
person_012245,S,,37,74,189,RS SO,4,redshirted,none,backup,False,47,57,rotation,50
person_012246,S,,88,70,204,RS SR,1,redshirted,none,developmental,False,97,32,star,45
person_012247,K,,72,74,203,RS FR,1,redshirted,none,backup,False,48,69,special teams,54
person_012248,K,,6,73,194,RS FR,2,redshirted,none,backup,False,70,37,star,84
person_012249,P,,63,75,213,SR,4,available,none,developmental,False,55,84,star,72
person_012250,P,,33,70,187,RS FR,3,redshirted,none,rotation,False,72,37,starter,87
person_012251,LS,,43,73,258,SO,1,available,none,developmental,True,78,80,developmental,77
person_012252,ATH,DB,17,73,193,RS SR,2,redshirted,none,backup,False,90,80,starter,70
person_012253,ATH,DB,4,75,232,RS SR,4,redshirted,none,backup,False,56,79,rotation,59
person_012254,ATH,DB,55,70,240,SR,2,available,none,rotation,True,84,74,developmental,79
person_012255,ATH,WR,56,73,222,RS JR,2,redshirted,none,developmental,False,45,67,developmental,72
person_012256,ATH,WR,43,72,186,SR,2,available,none,starter,False,56,65,rotation,87
person_012257,ATH,LB,10,73,208,JR,4,available,none,starter,False,43,56,starter,70
person_012272,QB,,77,78,213,RS FR,4,redshirted,none,starter,False,45,27,developmental,36
person_012273,QB,,37,73,230,SR,3,available,none,starter,False,62,75,star,62
person_012274,QB,,75,72,205,SR,1,available,none,starter,True,79,73,starter,78
person_012275,QB,,7,75,203,JR,3,available,none,starter,False,68,74,special teams,62
person_012276,QB,,76,72,208,RS JR,2,redshirted,none,starter,False,68,97,special teams,88
person_012277,RB,,97,72,216,RS JR,2,redshirted,none,starter,False,75,82,rotation,75
person_012278,RB,,66,69,207,RS JR,4,redshirted,none,starter,False,70,57,rotation,49
person_012279,RB,,3,71,204,RS JR,2,redshirted,none,starter,False,76,60,developmental,55
person_012280,RB,,79,71,223,SO,1,available,none,starter,False,56,41,starter,71
person_012281,RB,,76,70,220,SR,4,available,none,starter,False,60,71,star,74
person_012282,RB,,31,70,190,FR,2,available,none,starter,False,53,53,developmental,45
person_012283,RB,,20,70,192,FR,2,available,none,starter,False,51,66,star,93
person_012284,WR,,71,68,208,FR,3,available,none,starter,False,57,43,starter,48
person_012285,WR,,71,73,207,JR,4,available,none,starter,False,72,72,starter,73
person_012286,WR,,29,70,206,FR,4,available,none,starter,False,68,58,star,64
person_012287,WR,,9,71,174,JR,2,available,none,starter,False,39,38,star,47
person_012288,WR,,41,75,181,RS SR,3,redshirted,none,starter,False,55,83,starter,82
person_012289,WR,,55,71,208,RS JR,1,redshirted,none,starter,False,76,61,special teams,75
person_012290,WR,,57,70,188,JR,2,available,none,starter,False,64,68,special teams,65
person_012291,WR,,27,76,182,SR,4,available,none,starter,True,73,77,star,62
person_012292,WR,,93,70,204,RS FR,2,redshirted,none,starter,False,53,85,rotation,67
person_012293,WR,,77,69,171,RS JR,3,redshirted,none,starter,True,69,48,special teams,75
person_012294,WR,,76,74,189,RS JR,3,redshirted,none,rotation,False,73,65,rotation,91
person_012295,WR,,66,72,182,RS JR,2,redshirted,none,starter,False,91,78,special teams,73
person_012296,WR,,41,71,200,RS FR,3,redshirted,none,rotation,False,61,55,special teams,70
person_012297,WR,,18,76,186,RS SO,3,redshirted,none,rotation,False,64,86,developmental,57
person_012298,TE,,75,77,258,SO,2,available,none,developmental,False,47,61,star,73
person_012299,TE,,59,77,245,SR,3,available,none,rotation,False,81,65,star,99
person_012300,TE,,68,77,231,SR,4,available,none,starter,True,95,62,starter,83
person_012301,TE,,48,79,235,RS JR,3,redshirted,none,backup,False,54,33,starter,56
person_012302,TE,,43,75,262,RS FR,4,redshirted,none,backup,False,69,72,starter,50
person_012303,TE,,56,76,260,RS SO,2,redshirted,none,starter,False,71,75,starter,76
person_012304,OL,,55,79,300,RS JR,2,redshirted,none,starter,False,91,61,rotation,75
person_012305,OL,,15,76,289,RS SR,3,redshirted,none,starter,False,72,71,developmental,78
person_012306,OL,,38,76,288,RS SR,4,redshirted,none,backup,False,63,33,starter,62
person_012307,OL,,3,76,305,RS SR,4,redshirted,none,starter,False,99,81,developmental,61
person_012308,OL,,71,77,301,SR,1,available,none,developmental,False,81,53,special teams,77
person_012309,OL,,29,78,327,JR,2,available,none,backup,False,71,59,rotation,72
person_012310,OL,,4,78,306,RS JR,1,redshirted,none,developmental,False,50,70,developmental,53
person_012311,OL,,63,77,321,JR,2,available,none,backup,False,64,56,starter,89
person_012312,OL,,76,75,335,RS SR,2,redshirted,none,starter,False,83,16,special teams,79
person_012313,OL,,13,78,296,RS SR,3,redshirted,none,backup,False,68,67,developmental,75
person_012314,OL,,50,75,298,SR,3,available,none,backup,False,61,79,starter,54
person_012315,OL,,72,79,299,SO,1,available,none,developmental,False,61,60,rotation,56
person_012316,OL,,84,78,294,RS JR,3,redshirted,none,backup,False,60,66,special teams,60
person_012317,OL,,54,78,334,RS SO,2,redshirted,none,starter,False,85,72,starter,64
person_012318,OL,,44,80,327,FR,1,available,none,rotation,False,73,80,developmental,62
person_012319,OL,,97,79,329,JR,4,available,none,starter,False,90,72,starter,53
