personId,traitId,traitName,category,polarity,strength
person_013326,poor_practice_habits,Poor Practice Habits,personality,negative,3
person_013326,poor_discipline,Poor Discipline,personality,positive,1
person_013327,locker_room_leader,Locker Room Leader,personality,mixed,2
person_013327,film_junkie,Film Junkie,personality,positive,1
person_013327,raw_athlete,Raw Athlete,physical/availability,mixed,3
person_013328,film_junkie,Film Junkie,personality,mixed,5
person_013328,clutch,Clutch,personality,negative,3
person_013343,clutch,Clutch,personality,mixed,1
person_013343,big_game_performer,Big Game Performer,personality,negative,3
person_013344,poor_discipline,Poor Discipline,personality,mixed,5
person_013344,big_game_performer,Big Game Performer,personality,positive,3
person_013345,high_motor,High Motor,physical/availability,mixed,1
person_013346,injury_prone,Injury Prone,physical/availability,positive,1
person_013346,poor_discipline,Poor Discipline,personality,positive,5
person_013347,slow_learner,Slow Learner,personality,mixed,5
person_013347,coachable,Coachable,personality,negative,5
person_013348,transfer_risk,Transfer Risk,personality,mixed,5
person_013348,competitor,Competitor,personality,mixed,4
person_013349,poor_discipline,Poor Discipline,personality,mixed,5
person_013349,injury_prone,Injury Prone,physical/availability,negative,3
person_013350,raw_athlete,Raw Athlete,physical/availability,negative,2
person_013350,volatile_confidence,Volatile Confidence,personality,mixed,3
person_013351,clutch,Clutch,personality,mixed,3
person_013351,competitor,Competitor,personality,positive,5
person_013352,transfer_risk,Transfer Risk,personality,mixed,4
person_013353,locker_room_leader,Locker Room Leader,personality,negative,3
person_013354,big_game_performer,Big Game Performer,personality,negative,5
person_013354,poor_practice_habits,Poor Practice Habits,personality,negative,2
person_013355,nil_driven,Nil Driven,personality,mixed,1
person_013355,loyal,Loyal,personality,mixed,5
person_013356,coachable,Coachable,personality,positive,2
person_013356,big_game_performer,Big Game Performer,personality,negative,3
person_013356,locker_room_leader,Locker Room Leader,personality,mixed,3
person_013357,raw_athlete,Raw Athlete,physical/availability,mixed,4
person_013357,injury_prone,Injury Prone,physical/availability,mixed,2
person_013358,nil_driven,Nil Driven,personality,negative,4
person_013359,nil_driven,Nil Driven,personality,negative,5
person_013360,poor_practice_habits,Poor Practice Habits,personality,mixed,1
person_013360,transfer_risk,Transfer Risk,personality,positive,5
person_013361,slow_learner,Slow Learner,personality,positive,3
person_013362,volatile_confidence,Volatile Confidence,personality,negative,2
person_013362,poor_discipline,Poor Discipline,personality,negative,2
person_013362,locker_room_leader,Locker Room Leader,personality,mixed,3
person_013363,competitor,Competitor,personality,positive,4
person_013363,poor_practice_habits,Poor Practice Habits,personality,negative,4
person_013363,slow_learner,Slow Learner,personality,mixed,3
person_013364,poor_practice_habits,Poor Practice Habits,personality,mixed,3
person_013364,high_football_iq,High Football Iq,personality,positive,2
person_013364,injury_prone,Injury Prone,physical/availability,mixed,3
person_013365,poor_practice_habits,Poor Practice Habits,personality,positive,2
person_013365,clutch,Clutch,personality,mixed,2
person_013365,poor_discipline,Poor Discipline,personality,mixed,3
person_013366,competitor,Competitor,personality,positive,2
person_013366,locker_room_leader,Locker Room Leader,personality,positive,4
person_013367,raw_athlete,Raw Athlete,physical/availability,negative,1
person_013368,loyal,Loyal,personality,positive,2
person_013368,injury_prone,Injury Prone,physical/availability,positive,1
person_013368,slow_learner,Slow Learner,personality,mixed,1
person_013369,nil_driven,Nil Driven,personality,positive,5
person_013369,high_motor,High Motor,physical/availability,positive,3
person_013370,slow_learner,Slow Learner,personality,mixed,5
person_013371,injury_prone,Injury Prone,physical/availability,positive,5
person_013371,high_motor,High Motor,physical/availability,negative,3
person_013371,raw_athlete,Raw Athlete,physical/availability,mixed,3
person_013372,transfer_risk,Transfer Risk,personality,positive,4
person_013372,high_football_iq,High Football Iq,personality,mixed,4
person_013373,coachable,Coachable,personality,negative,3
person_013373,loyal,Loyal,personality,negative,3
person_013373,transfer_risk,Transfer Risk,personality,positive,3
person_013374,poor_practice_habits,Poor Practice Habits,personality,mixed,5
person_013374,poor_discipline,Poor Discipline,personality,negative,5
person_013375,clutch,Clutch,personality,positive,2
person_013375,volatile_confidence,Volatile Confidence,personality,mixed,5
person_013375,competitor,Competitor,personality,mixed,2
person_013376,slow_learner,Slow Learner,personality,negative,2
person_013376,high_football_iq,High Football Iq,personality,mixed,1
person_013377,locker_room_leader,Locker Room Leader,personality,positive,2
person_013377,coachable,Coachable,personality,mixed,3
person_013377,nil_driven,Nil Driven,personality,negative,4
person_013378,big_game_performer,Big Game Performer,personality,negative,5
person_013378,locker_room_leader,Locker Room Leader,personality,mixed,2
person_013379,big_game_performer,Big Game Performer,personality,positive,4
person_013380,competitor,Competitor,personality,mixed,3
person_013381,injury_prone,Injury Prone,physical/availability,mixed,3
person_013381,nil_driven,Nil Driven,personality,positive,1
person_013382,poor_discipline,Poor Discipline,personality,mixed,1
person_013383,poor_practice_habits,Poor Practice Habits,personality,mixed,2
person_013384,film_junkie,Film Junkie,personality,positive,2
person_013384,nil_driven,Nil Driven,personality,positive,1
person_013385,clutch,Clutch,personality,positive,5
person_013385,transfer_risk,Transfer Risk,personality,negative,4
person_013385,raw_athlete,Raw Athlete,physical/availability,mixed,2
person_013386,nil_driven,Nil Driven,personality,mixed,3
person_013386,high_football_iq,High Football Iq,personality,mixed,1
person_013386,competitor,Competitor,personality,negative,2
person_013387,poor_discipline,Poor Discipline,personality,mixed,5
person_013387,coachable,Coachable,personality,positive,2
person_013388,transfer_risk,Transfer Risk,personality,mixed,4
person_013388,competitor,Competitor,personality,mixed,1
person_013388,poor_discipline,Poor Discipline,personality,positive,1
person_013389,transfer_risk,Transfer Risk,personality,positive,3
person_013389,high_football_iq,High Football Iq,personality,mixed,5
person_013389,loyal,Loyal,personality,mixed,1
person_013390,high_football_iq,High Football Iq,personality,mixed,3
person_013390,raw_athlete,Raw Athlete,physical/availability,positive,4
person_013390,high_motor,High Motor,physical/availability,negative,5
person_013391,coachable,Coachable,personality,mixed,2
person_013391,high_football_iq,High Football Iq,personality,negative,4
person_013391,volatile_confidence,Volatile Confidence,personality,positive,5
person_013392,nil_driven,Nil Driven,personality,mixed,4
person_013392,competitor,Competitor,personality,mixed,3
person_013392,locker_room_leader,Locker Room Leader,personality,mixed,4
person_013393,nil_driven,Nil Driven,personality,mixed,1
person_013393,coachable,Coachable,personality,mixed,1
person_013394,high_football_iq,High Football Iq,personality,negative,3
person_013394,transfer_risk,Transfer Risk,personality,negative,3
person_013394,high_motor,High Motor,physical/availability,mixed,3
person_013395,injury_prone,Injury Prone,physical/availability,negative,2
person_013395,volatile_confidence,Volatile Confidence,personality,mixed,3
person_013396,poor_practice_habits,Poor Practice Habits,personality,mixed,1
person_013396,loyal,Loyal,personality,negative,5
person_013397,poor_discipline,Poor Discipline,personality,positive,3
person_013398,film_junkie,Film Junkie,personality,positive,1
person_013398,poor_discipline,Poor Discipline,personality,negative,3
person_013399,clutch,Clutch,personality,mixed,1
person_013399,injury_prone,Injury Prone,physical/availability,mixed,1
person_013399,high_football_iq,High Football Iq,personality,positive,5
person_013400,coachable,Coachable,personality,mixed,4
person_013401,slow_learner,Slow Learner,personality,negative,1
person_013401,loyal,Loyal,personality,mixed,4
person_013401,coachable,Coachable,personality,positive,4
person_013402,coachable,Coachable,personality,negative,3
person_013402,locker_room_leader,Locker Room Leader,personality,negative,5
person_013402,competitor,Competitor,personality,negative,5
person_013403,clutch,Clutch,personality,positive,5
person_013403,coachable,Coachable,personality,negative,1
person_013403,raw_athlete,Raw Athlete,physical/availability,negative,1
person_013404,high_motor,High Motor,physical/availability,negative,1
person_013404,high_football_iq,High Football Iq,personality,positive,2
person_013404,loyal,Loyal,personality,positive,5
person_013405,poor_practice_habits,Poor Practice Habits,personality,negative,2
person_013405,clutch,Clutch,personality,mixed,2
person_013406,film_junkie,Film Junkie,personality,positive,2
person_013406,poor_discipline,Poor Discipline,personality,positive,5
person_013406,slow_learner,Slow Learner,personality,negative,3
person_013407,slow_learner,Slow Learner,personality,negative,5
person_013407,injury_prone,Injury Prone,physical/availability,positive,5
person_013407,locker_room_leader,Locker Room Leader,personality,negative,5
person_013408,high_motor,High Motor,physical/availability,negative,4
person_013409,high_football_iq,High Football Iq,personality,mixed,2
person_013409,poor_discipline,Poor Discipline,personality,positive,2
person_013409,nil_driven,Nil Driven,personality,positive,1
person_013410,clutch,Clutch,personality,negative,2
person_013411,competitor,Competitor,personality,negative,4
person_013411,transfer_risk,Transfer Risk,personality,negative,1
person_013412,high_motor,High Motor,physical/availability,positive,3
person_013412,competitor,Competitor,personality,positive,3
person_013413,loyal,Loyal,personality,positive,2
person_013414,transfer_risk,Transfer Risk,personality,positive,3
person_013414,film_junkie,Film Junkie,personality,negative,3
person_013415,injury_prone,Injury Prone,physical/availability,negative,3
person_013415,raw_athlete,Raw Athlete,physical/availability,mixed,1
person_013415,slow_learner,Slow Learner,personality,negative,5
person_013416,big_game_performer,Big Game Performer,personality,mixed,4
person_013417,big_game_performer,Big Game Performer,personality,mixed,2
person_013417,film_junkie,Film Junkie,personality,mixed,4
person_013417,injury_prone,Injury Prone,physical/availability,positive,5
person_013418,nil_driven,Nil Driven,personality,mixed,1
person_013419,raw_athlete,Raw Athlete,physical/availability,negative,2
person_013419,locker_room_leader,Locker Room Leader,personality,negative,2
person_013420,injury_prone,Injury Prone,physical/availability,negative,4
person_013421,poor_practice_habits,Poor Practice Habits,personality,negative,3
person_013421,transfer_risk,Transfer Risk,personality,mixed,3
person_013421,slow_learner,Slow Learner,personality,positive,4
person_013422,slow_learner,Slow Learner,personality,positive,1
person_013422,high_motor,High Motor,physical/availability,mixed,5
person_013423,high_football_iq,High Football Iq,personality,positive,1
person_013423,slow_learner,Slow Learner,personality,positive,1
