staffAssignmentId,programId,personId,roleId,seasonYear,status
staff_program_louisiana_tech_recruiting_coordinator,program_louisiana_tech,person_015356,recruiting_coordinator,2026,active
staff_program_louisiana_tech_qb_coach,program_louisiana_tech,person_015357,qb_coach,2026,active
staff_program_louisiana_tech_rb_coach,program_louisiana_tech,person_015358,rb_coach,2026,active
staff_program_louisiana_tech_wr_coach,program_louisiana_tech,person_015359,wr_coach,2026,active
staff_program_louisiana_tech_ol_coach,program_louisiana_tech,person_015360,ol_coach,2026,active
staff_program_louisiana_tech_dl_coach,program_louisiana_tech,person_015361,dl_coach,2026,active
staff_program_louisiana_tech_lb_coach,program_louisiana_tech,person_015362,lb_coach,2026,active
staff_program_louisiana_tech_db_coach,program_louisiana_tech,person_015363,db_coach,2026,active
staff_program_louisiana_tech_strength_coach,program_louisiana_tech,person_015364,strength_coach,2026,active
staff_program_louisiana_tech_nil_director,program_louisiana_tech,person_015365,nil_director,2026,active
staff_program_marshall_head_coach,program_marshall,person_015471,head_coach,2026,active
staff_program_marshall_offensive_coordinator,program_marshall,person_015472,offensive_coordinator,2026,active
staff_program_marshall_defensive_coordinator,program_marshall,person_015473,defensive_coordinator,2026,active
staff_program_marshall_special_teams_coordinator,program_marshall,person_015474,special_teams_coordinator,2026,active
staff_program_marshall_recruiting_coordinator,program_marshall,person_015475,recruiting_coordinator,2026,active
staff_program_marshall_qb_coach,program_marshall,person_015476,qb_coach,2026,active
staff_program_marshall_rb_coach,program_marshall,person_015477,rb_coach,2026,active
staff_program_marshall_wr_coach,program_marshall,person_015478,wr_coach,2026,active
staff_program_marshall_ol_coach,program_marshall,person_015479,ol_coach,2026,active
staff_program_marshall_dl_coach,program_marshall,person_015480,dl_coach,2026,active
staff_program_marshall_lb_coach,program_marshall,person_015481,lb_coach,2026,active
staff_program_marshall_db_coach,program_marshall,person_015482,db_coach,2026,active
staff_program_marshall_strength_coach,program_marshall,person_015483,strength_coach,2026,active
staff_program_marshall_nil_director,program_marshall,person_015484,nil_director,2026,active
staff_program_old_dominion_head_coach,program_old_dominion,person_015590,head_coach,2026,active
staff_program_old_dominion_offensive_coordinator,program_old_dominion,person_015591,offensive_coordinator,2026,active
staff_program_old_dominion_defensive_coordinator,program_old_dominion,person_015592,defensive_coordinator,2026,active
staff_program_old_dominion_special_teams_coordinator,program_old_dominion,person_015593,special_teams_coordinator,2026,active
staff_program_old_dominion_recruiting_coordinator,program_old_dominion,person_015594,recruiting_coordinator,2026,active
staff_program_old_dominion_qb_coach,program_old_dominion,person_015595,qb_coach,2026,active
staff_program_old_dominion_rb_coach,program_old_dominion,person_015596,rb_coach,2026,active
staff_program_old_dominion_wr_coach,program_old_dominion,person_015597,wr_coach,2026,active
staff_program_old_dominion_ol_coach,program_old_dominion,person_015598,ol_coach,2026,active
staff_program_old_dominion_dl_coach,program_old_dominion,person_015599,dl_coach,2026,active
staff_program_old_dominion_lb_coach,program_old_dominion,person_015600,lb_coach,2026,active
staff_program_old_dominion_db_coach,program_old_dominion,person_015601,db_coach,2026,active
staff_program_old_dominion_strength_coach,program_old_dominion,person_015602,strength_coach,2026,active
staff_program_old_dominion_nil_director,program_old_dominion,person_015603,nil_director,2026,active
staff_program_south_alabama_head_coach,program_south_alabama,person_015709,head_coach,2026,active
staff_program_south_alabama_offensive_coordinator,program_south_alabama,person_015710,offensive_coordinator,2026,active
staff_program_south_alabama_defensive_coordinator,program_south_alabama,person_015711,defensive_coordinator,2026,active
staff_program_south_alabama_special_teams_coordinator,program_south_alabama,person_015712,special_teams_coordinator,2026,active
staff_program_south_alabama_recruiting_coordinator,program_south_alabama,person_015713,recruiting_coordinator,2026,active
staff_program_south_alabama_qb_coach,program_south_alabama,person_015714,qb_coach,2026,active
staff_program_south_alabama_rb_coach,program_south_alabama,person_015715,rb_coach,2026,active
staff_program_south_alabama_wr_coach,program_south_alabama,person_015716,wr_coach,2026,active
staff_program_south_alabama_ol_coach,program_south_alabama,person_015717,ol_coach,2026,active
staff_program_south_alabama_dl_coach,program_south_alabama,person_015718,dl_coach,2026,active
staff_program_south_alabama_lb_coach,program_south_alabama,person_015719,lb_coach,2026,active
staff_program_south_alabama_db_coach,program_south_alabama,person_015720,db_coach,2026,active
staff_program_south_alabama_strength_coach,program_south_alabama,person_015721,strength_coach,2026,active
staff_program_south_alabama_nil_director,program_south_alabama,person_015722,nil_director,2026,active
staff_program_southern_miss_head_coach,program_southern_miss,person_015828,head_coach,2026,active
staff_program_southern_miss_offensive_coordinator,program_southern_miss,person_015829,offensive_coordinator,2026,active
staff_program_southern_miss_defensive_coordinator,program_southern_miss,person_015830,defensive_coordinator,2026,active
staff_program_southern_miss_special_teams_coordinator,program_southern_miss,person_015831,special_teams_coordinator,2026,active
staff_program_southern_miss_recruiting_coordinator,program_southern_miss,person_015832,recruiting_coordinator,2026,active
staff_program_southern_miss_qb_coach,program_southern_miss,person_015833,qb_coach,2026,active
staff_program_southern_miss_rb_coach,program_southern_miss,person_015834,rb_coach,2026,active
staff_program_southern_miss_wr_coach,program_southern_miss,person_015835,wr_coach,2026,active
staff_program_southern_miss_ol_coach,program_southern_miss,person_015836,ol_coach,2026,active
staff_program_southern_miss_dl_coach,program_southern_miss,person_015837,dl_coach,2026,active
staff_program_southern_miss_lb_coach,program_southern_miss,person_015838,lb_coach,2026,active
staff_program_southern_miss_db_coach,program_southern_miss,person_015839,db_coach,2026,active
staff_program_southern_miss_strength_coach,program_southern_miss,person_015840,strength_coach,2026,active
staff_program_southern_miss_nil_director,program_southern_miss,person_015841,nil_director,2026,active
staff_program_troy_head_coach,program_troy,person_015947,head_coach,2026,active
staff_program_troy_offensive_coordinator,program_troy,person_015948,offensive_coordinator,2026,active
staff_program_troy_defensive_coordinator,program_troy,person_015949,defensive_coordinator,2026,active
staff_program_troy_special_teams_coordinator,program_troy,person_015950,special_teams_coordinator,2026,active
staff_program_troy_recruiting_coordinator,program_troy,person_015951,recruiting_coordinator,2026,active
staff_program_troy_qb_coach,program_troy,person_015952,qb_coach,2026,active
staff_program_troy_rb_coach,program_troy,person_015953,rb_coach,2026,active
staff_program_troy_wr_coach,program_troy,person_015954,wr_coach,2026,active
staff_program_troy_ol_coach,program_troy,person_015955,ol_coach,2026,active
staff_program_troy_dl_coach,program_troy,person_015956,dl_coach,2026,active
staff_program_troy_lb_coach,program_troy,person_015957,lb_coach,2026,active
staff_program_troy_db_coach,program_troy,person_015958,db_coach,2026,active
staff_program_troy_strength_coach,program_troy,person_015959,strength_coach,2026,active
staff_program_troy_nil_director,program_troy,person_015960,nil_director,2026,active
staff_program_ulm_head_coach,program_ulm,person_016066,head_coach,2026,active
staff_program_ulm_offensive_coordinator,program_ulm,person_016067,offensive_coordinator,2026,active
staff_program_ulm_defensive_coordinator,program_ulm,person_016068,defensive_coordinator,2026,active
staff_program_ulm_special_teams_coordinator,program_ulm,person_016069,special_teams_coordinator,2026,active
staff_program_ulm_recruiting_coordinator,program_ulm,person_016070,recruiting_coordinator,2026,active
staff_program_ulm_qb_coach,program_ulm,person_016071,qb_coach,2026,active
staff_program_ulm_rb_coach,program_ulm,person_016072,rb_coach,2026,active
staff_program_ulm_wr_coach,program_ulm,person_016073,wr_coach,2026,active
staff_program_ulm_ol_coach,program_ulm,person_016074,ol_coach,2026,active
staff_program_ulm_dl_coach,program_ulm,person_016075,dl_coach,2026,active
staff_program_ulm_lb_coach,program_ulm,person_016076,lb_coach,2026,active
staff_program_ulm_db_coach,program_ulm,person_016077,db_coach,2026,active
staff_program_ulm_strength_coach,program_ulm,person_016078,strength_coach,2026,active
staff_program_ulm_nil_director,program_ulm,person_016079,nil_director,2026,active
staff_program_notre_dame_head_coach,program_notre_dame,person_016185,head_coach,2026,active
staff_program_notre_dame_offensive_coordinator,program_notre_dame,person_016186,offensive_coordinator,2026,active
staff_program_notre_dame_defensive_coordinator,program_notre_dame,person_016187,defensive_coordinator,2026,active
staff_program_notre_dame_special_teams_coordinator,program_notre_dame,person_016188,special_teams_coordinator,2026,active
staff_program_notre_dame_recruiting_coordinator,program_notre_dame,person_016189,recruiting_coordinator,2026,active
staff_program_notre_dame_qb_coach,program_notre_dame,person_016190,qb_coach,2026,active
staff_program_notre_dame_rb_coach,program_notre_dame,person_016191,rb_coach,2026,active
staff_program_notre_dame_wr_coach,program_notre_dame,person_016192,wr_coach,2026,active
staff_program_notre_dame_ol_coach,program_notre_dame,person_016193,ol_coach,2026,active
staff_program_notre_dame_dl_coach,program_notre_dame,person_016194,dl_coach,2026,active
staff_program_notre_dame_lb_coach,program_notre_dame,person_016195,lb_coach,2026,active
staff_program_notre_dame_db_coach,program_notre_dame,person_016196,db_coach,2026,active
staff_program_notre_dame_strength_coach,program_notre_dame,person_016197,strength_coach,2026,active
staff_program_notre_dame_nil_director,program_notre_dame,person_016198,nil_director,2026,active
staff_program_uconn_head_coach,program_uconn,person_016304,head_coach,2026,active
staff_program_uconn_offensive_coordinator,program_uconn,person_016305,offensive_coordinator,2026,active
staff_program_uconn_defensive_coordinator,program_uconn,person_016306,defensive_coordinator,2026,active
staff_program_uconn_special_teams_coordinator,program_uconn,person_016307,special_teams_coordinator,2026,active
staff_program_uconn_recruiting_coordinator,program_uconn,person_016308,recruiting_coordinator,2026,active
staff_program_uconn_qb_coach,program_uconn,person_016309,qb_coach,2026,active
staff_program_uconn_rb_coach,program_uconn,person_016310,rb_coach,2026,active
staff_program_uconn_wr_coach,program_uconn,person_016311,wr_coach,2026,active
staff_program_uconn_ol_coach,program_uconn,person_016312,ol_coach,2026,active
staff_program_uconn_dl_coach,program_uconn,person_016313,dl_coach,2026,active
staff_program_uconn_lb_coach,program_uconn,person_016314,lb_coach,2026,active
