personId,programId,seasonYear,estimatedNilValue,nilStatus,marketability,socialFollowing
person_013420,program_northern_illinois,2026,2872142,national_brand,60,87832
person_013421,program_northern_illinois,2026,1648540,pending,48,42927
person_013422,program_northern_illinois,2026,7397,none,60,100513
person_013423,program_northern_illinois,2026,1427830,national_brand,71,124892
person_013424,program_northern_illinois,2026,2348607,national_brand,62,82506
person_013425,program_northern_illinois,2026,2665090,collective_deal,68,124662
person_013426,program_northern_illinois,2026,3092628,local_deal,85,136840
person_013427,program_northern_illinois,2026,2165403,national_brand,95,229246
person_013428,program_northern_illinois,2026,3520,none,55,127530
person_013429,program_northern_illinois,2026,2252451,collective_deal,55,152494
person_013430,program_northern_illinois,2026,795373,none,57,96559
person_013431,program_northern_illinois,2026,1303563,national_brand,92,304032
person_013432,program_northern_illinois,2026,922538,national_brand,70,151127
person_013433,program_northern_illinois,2026,424937,none,54,261005
person_013434,program_northern_illinois,2026,81523,pending,83,87056
person_013435,program_northern_illinois,2026,601428,local_deal,58,221680
person_013436,program_northern_illinois,2026,1664020,collective_deal,61,91752
person_013437,program_northern_illinois,2026,1684990,collective_deal,56,46169
person_013438,program_northern_illinois,2026,2817,collective_deal,62,57197
person_013439,program_northern_illinois,2026,2127394,none,61,100600
person_013440,program_northern_illinois,2026,175994,national_brand,73,126214
person_013441,program_northern_illinois,2026,1473,local_deal,65,124730
person_013442,program_northern_illinois,2026,652442,local_deal,91,173072
person_013443,program_northern_illinois,2026,631940,pending,74,51574
person_013444,program_northern_illinois,2026,3759892,local_deal,74,248238
person_013445,program_northern_illinois,2026,787780,local_deal,79,61353
person_013446,program_northern_illinois,2026,76543,national_brand,62,143573
person_013447,program_northern_illinois,2026,3058018,national_brand,44,273837
person_013462,program_north_dakota_state,2026,1740881,pending,67,58111
person_013463,program_north_dakota_state,2026,3646224,local_deal,96,315544
person_013464,program_north_dakota_state,2026,921879,none,75,127203
person_013465,program_north_dakota_state,2026,2323334,none,89,86534
person_013466,program_north_dakota_state,2026,2901009,pending,85,208775
person_013467,program_north_dakota_state,2026,869245,collective_deal,76,215104
person_013468,program_north_dakota_state,2026,4190526,local_deal,72,42633
person_013469,program_north_dakota_state,2026,2059114,none,85,111918
person_013470,program_north_dakota_state,2026,1572914,none,79,54401
person_013471,program_north_dakota_state,2026,5605924,collective_deal,75,292693
person_013472,program_north_dakota_state,2026,1192508,national_brand,99,50497
person_013473,program_north_dakota_state,2026,520019,national_brand,62,105005
person_013474,program_north_dakota_state,2026,2929686,pending,64,256363
person_013475,program_north_dakota_state,2026,5861268,local_deal,99,296965
person_013476,program_north_dakota_state,2026,3856371,none,72,97896
person_013477,program_north_dakota_state,2026,3191367,national_brand,99,241073
person_013478,program_north_dakota_state,2026,3446600,pending,75,316114
person_013479,program_north_dakota_state,2026,1429209,local_deal,45,105166
person_013480,program_north_dakota_state,2026,6058022,none,99,52895
person_013481,program_north_dakota_state,2026,1215196,national_brand,81,17082
person_013482,program_north_dakota_state,2026,1920917,collective_deal,95,189204
person_013483,program_north_dakota_state,2026,2599,collective_deal,85,118196
person_013484,program_north_dakota_state,2026,895521,national_brand,69,79337
person_013485,program_north_dakota_state,2026,4216436,local_deal,99,247698
person_013486,program_north_dakota_state,2026,2782081,local_deal,76,306017
person_013487,program_north_dakota_state,2026,2382255,collective_deal,72,268432
person_013488,program_north_dakota_state,2026,4023249,national_brand,72,250324
person_013489,program_north_dakota_state,2026,1706085,local_deal,87,252126
person_013490,program_north_dakota_state,2026,2231519,local_deal,40,121770
person_013491,program_north_dakota_state,2026,3081324,collective_deal,88,127959
person_013492,program_north_dakota_state,2026,1801601,pending,57,257540
person_013493,program_north_dakota_state,2026,3839095,pending,75,44532
person_013494,program_north_dakota_state,2026,864645,local_deal,63,210138
person_013495,program_north_dakota_state,2026,548827,pending,76,220164
person_013496,program_north_dakota_state,2026,225929,collective_deal,71,9868
person_013497,program_north_dakota_state,2026,4854624,collective_deal,62,124532
person_013498,program_north_dakota_state,2026,697914,none,71,172362
person_013499,program_north_dakota_state,2026,2421361,national_brand,46,67328
person_013500,program_north_dakota_state,2026,1071490,collective_deal,64,173206
person_013501,program_north_dakota_state,2026,1551063,pending,57,138460
person_013502,program_north_dakota_state,2026,721084,none,70,122623
person_013503,program_north_dakota_state,2026,2224443,none,89,86407
person_013504,program_north_dakota_state,2026,274480,collective_deal,85,282002
person_013505,program_north_dakota_state,2026,2458877,pending,47,51428
person_013506,program_north_dakota_state,2026,1169540,collective_deal,55,22186
person_013507,program_north_dakota_state,2026,3259334,collective_deal,63,87316
person_013508,program_north_dakota_state,2026,561785,national_brand,77,303369
person_013509,program_north_dakota_state,2026,3908722,national_brand,89,351324
person_013510,program_north_dakota_state,2026,2900370,pending,50,91147
person_013511,program_north_dakota_state,2026,1565803,collective_deal,57,303000
person_013512,program_north_dakota_state,2026,2546799,none,68,248730
person_013513,program_north_dakota_state,2026,2327,local_deal,44,23494
person_013514,program_north_dakota_state,2026,4966890,collective_deal,79,373186
person_013515,program_north_dakota_state,2026,4489922,collective_deal,56,302803
person_013516,program_north_dakota_state,2026,4075315,national_brand,78,212045
person_013517,program_north_dakota_state,2026,2075975,national_brand,82,45465
person_013518,program_north_dakota_state,2026,2833140,national_brand,81,179212
person_013519,program_north_dakota_state,2026,1647566,none,68,200152
person_013520,program_north_dakota_state,2026,2993382,none,83,127981
person_013521,program_north_dakota_state,2026,1936857,collective_deal,64,150912
person_013522,program_north_dakota_state,2026,3982704,national_brand,66,60408
person_013523,program_north_dakota_state,2026,1676661,pending,99,132607
person_013524,program_north_dakota_state,2026,3086056,national_brand,77,8183
person_013525,program_north_dakota_state,2026,4916927,none,92,393941
person_013526,program_north_dakota_state,2026,1489382,national_brand,71,58077
person_013527,program_north_dakota_state,2026,2418264,none,71,39162
person_013528,program_north_dakota_state,2026,4437437,pending,36,283394
person_013529,program_north_dakota_state,2026,1081058,local_deal,97,261559
person_013530,program_north_dakota_state,2026,2774931,national_brand,96,81536
person_013531,program_north_dakota_state,2026,390541,local_deal,66,479341
person_013532,program_north_dakota_state,2026,3307502,collective_deal,83,236695
person_013533,program_north_dakota_state,2026,2997371,local_deal,56,193607
person_013534,program_north_dakota_state,2026,641750,pending,53,204607
person_013535,program_north_dakota_state,2026,609662,none,81,126268
person_013536,program_north_dakota_state,2026,106873,national_brand,62,122938
person_013537,program_north_dakota_state,2026,1193239,collective_deal,99,307386
person_013538,program_north_dakota_state,2026,2215194,national_brand,97,19004
person_013539,program_north_dakota_state,2026,2823219,local_deal,75,30194
person_013540,program_north_dakota_state,2026,2811506,none,81,103675
person_013541,program_north_dakota_state,2026,3331974,local_deal,67,122767
person_013542,program_north_dakota_state,2026,3286084,local_deal,94,7150
person_013543,program_north_dakota_state,2026,867134,collective_deal,91,50018
person_013544,program_north_dakota_state,2026,3393,collective_deal,77,79110
person_013545,program_north_dakota_state,2026,4884951,pending,82,372931
person_013546,program_north_dakota_state,2026,1572436,pending,99,221156
person_013547,program_north_dakota_state,2026,1748567,local_deal,62,128456
person_013548,program_north_dakota_state,2026,3497915,none,74,120283
person_013549,program_north_dakota_state,2026,4485,collective_deal,57,65051
person_013550,program_north_dakota_state,2026,1368455,local_deal,73,53464
person_013551,program_north_dakota_state,2026,1535496,collective_deal,93,172779
person_013552,program_north_dakota_state,2026,5231343,collective_deal,99,66114
person_013553,program_north_dakota_state,2026,2975449,none,37,176969
person_013554,program_north_dakota_state,2026,3064252,pending,50,83396
person_013555,program_north_dakota_state,2026,3218558,national_brand,83,70109
person_013556,program_north_dakota_state,2026,2977725,local_deal,61,73595
person_013557,program_north_dakota_state,2026,3831890,collective_deal,99,341488
person_013558,program_north_dakota_state,2026,3726572,collective_deal,98,260676
person_013559,program_north_dakota_state,2026,1401830,local_deal,68,150805
person_013560,program_north_dakota_state,2026,4575164,national_brand,99,228249
person_013561,program_north_dakota_state,2026,2768163,none,78,329384
person_013562,program_north_dakota_state,2026,504814,pending,74,212213
person_013563,program_north_dakota_state,2026,739793,national_brand,96,306199
person_013564,program_north_dakota_state,2026,778792,collective_deal,89,287251
person_013565,program_north_dakota_state,2026,5286179,local_deal,87,177582
person_013566,program_north_dakota_state,2026,1637449,collective_deal,50,372684
person_013581,program_boise_state,2026,1036785,none,73,15512
person_013582,program_boise_state,2026,169559,pending,99,181511
person_013583,program_boise_state,2026,5737279,collective_deal,99,332630
person_013584,program_boise_state,2026,4684802,local_deal,85,211448
person_013585,program_boise_state,2026,3251902,pending,99,439678
person_013586,program_boise_state,2026,3230428,national_brand,94,342199
person_013587,program_boise_state,2026,2730594,none,83,200005
person_013588,program_boise_state,2026,1449128,none,99,414405
person_013589,program_boise_state,2026,3598181,collective_deal,88,214254
person_013590,program_boise_state,2026,4797556,national_brand,86,239263
person_013591,program_boise_state,2026,4121061,none,86,107761
person_013592,program_boise_state,2026,3161278,pending,64,361452
person_013593,program_boise_state,2026,3261915,local_deal,99,24618
person_013594,program_boise_state,2026,1837373,local_deal,99,299916
person_013595,program_boise_state,2026,6041600,national_brand,69,340085
person_013596,program_boise_state,2026,3049807,local_deal,94,51760
person_013597,program_boise_state,2026,2017867,local_deal,78,104689
person_013598,program_boise_state,2026,1670837,collective_deal,79,179897
person_013599,program_boise_state,2026,4903438,collective_deal,74,235474
person_013600,program_boise_state,2026,3516845,collective_deal,96,232702
person_013601,program_boise_state,2026,304999,none,64,51875
person_013602,program_boise_state,2026,406173,national_brand,59,57098
person_013603,program_boise_state,2026,3463262,collective_deal,73,205689
person_013604,program_boise_state,2026,2812994,none,99,179771
person_013605,program_boise_state,2026,6287133,pending,87,453459
person_013606,program_boise_state,2026,3697027,none,56,261882
person_013607,program_boise_state,2026,4167086,none,54,144915
person_013608,program_boise_state,2026,4845832,local_deal,67,296504
person_013609,program_boise_state,2026,1611432,none,99,298093
person_013610,program_boise_state,2026,3434418,pending,73,201388
person_013611,program_boise_state,2026,2930653,collective_deal,97,252903
person_013612,program_boise_state,2026,2192658,pending,77,66454
person_013613,program_boise_state,2026,3568829,national_brand,75,346258
person_013614,program_boise_state,2026,2537628,national_brand,79,289958
person_013615,program_boise_state,2026,5167545,national_brand,78,18187
person_013616,program_boise_state,2026,4285941,local_deal,61,27234
person_013617,program_boise_state,2026,2063650,national_brand,87,124324
person_013618,program_boise_state,2026,4511,pending,51,15886
person_013619,program_boise_state,2026,1935743,national_brand,99,158975
person_013620,program_boise_state,2026,5957766,none,92,206374
person_013621,program_boise_state,2026,454298,local_deal,86,174537
person_013622,program_boise_state,2026,1771252,none,99,245064
person_013623,program_boise_state,2026,2247246,national_brand,98,207671
